Occurrence Date,Occurrence Hour,NIBRS Description,,Offense Count,Beat,Premise,Block Range,Street Name,Street Type,Suffix
6/7/18,19,Intimidation,,1,20G20,"Residence, Home (Includes Apartment)",10700-10799,BRIAR FOREST,DR,
6/7/18,19,Theft from motor vehicle,,1,2A50,"Highway, Road, Street, Alley",5600-5699,ALLEN,ST,
6/7/18,19,Theft from motor vehicle,,1,20G10,"Residence, Home (Includes Apartment)",9900-9999,WESTHEIMER,RD,
6/7/18,19,Theft from motor vehicle,,1,10H40,"Parking Lot, Garage",3600-3699,TRAVIS,ST,
6/7/18,19,Theft from motor vehicle,,1,10H40,"Highway, Road, Street, Alley",800-899,BERRY,ST,
6/7/18,19,Theft from motor vehicle,,1,2A50,"Parking Lot, Garage",1400-1499,SHEPHERD,DR,
6/7/18,19,Theft from building,,1,18F50,"Bar, Nightclub",9200-9299,RICHMOND,AVE,
6/7/18,19,Theft from motor vehicle,,1,1A10,"Highway, Road, Street, Alley",1500-1599,SAN JACINTO,ST,
6/7/18,19,Theft of motor vehicle parts or accessory,,1,24C50,"Parking Lot, Garage",300-399,FOREST CENTER,DR,
6/7/18,19,Theft from motor vehicle,,1,1.70E+41,"Parking Lot, Garage",6300-6399,AIRPORT,BLVD,W
6/7/18,19,"Destruction, damage, vandalism",,1,22B40,"Residence, Home (Includes Apartment)",20900-20999,BIRNAM WOOD,BLVD,
6/7/18,19,Theft from motor vehicle,,1,18F30,"Residence, Home (Includes Apartment)",6200-6299,DEL MONTE,DR,
6/7/18,20,Stolen property offenses,,1,9C10,"Highway, Road, Street, Alley",1000-1099,IH 610,FWY,E
6/7/18,20,All other offenses,,1,12D50,"Residence, Home (Includes Apartment)",15400-15499,DRIFTWOOD OAK,CT,
6/7/18,20,"Destruction, damage, vandalism",,1,19G10,"Residence, Home (Includes Apartment)",10500-10599,SPICE,LN,
6/7/18,20,Intimidation,,1,8C60,"Residence, Home (Includes Apartment)",11000-11099,SPOTTSWOOD,DR,
6/7/18,20,Shoplifting,,1,1.70E+31,Convenience Store,10300-10399,BELLFORT,AVE,W
6/7/18,20,Intimidation,,1,14D40,Convenience Store,10600-10699,CULLEN,BLVD,
6/7/18,20,Shoplifting,,1,1.50E+11,"Department, Discount Store",300-399,MEYERLAND PLAZA,,
6/7/18,20,Shoplifting,,1,1.70E+31,"Service, Gas Station",9700-9799,BELLFORT,AVE,W
6/7/18,20,Simple assault,,1,18F20,Speciality Store,5000-5099,WESTHEIMER,RD,
6/7/18,20,"Drug, narcotic violations",,1,8C10,"Highway, Road, Street, Alley",9500-9599,HOMESTEAD,RD,
6/7/18,20,Intimidation,,1,22B10,"Department, Discount Store",7500-7599,FM 1960,RD,W
6/7/18,20,"Burglary, Breaking and Entering",,1,7C30,"Residence, Home (Includes Apartment)",7300-7399,SCHULLER,RD,
6/7/18,20,"Drug, narcotic violations",,1,14D10,"Highway, Road, Street, Alley",3700-3799,WYOMING,ST,
6/7/18,20,Simple assault,,1,9C40,"Residence, Home (Includes Apartment)",600-699,MAXEY,RD,
6/7/18,20,"Destruction, damage, vandalism",,1,1.60E+11,"Residence, Home (Includes Apartment)",11900-11999,OAKMOOR,PKWY,
6/7/18,20,Disorderly conduct,,1,23J50,"Airplane, Bus,Train Terminal",7800-7899,AIRPORT,BLVD,
6/7/18,20,"Family offenses, no violence",,1,22B20,"Parking Lot, Garage",200-299,GREENS,RD,W
6/7/18,20,Simple assault,,1,1.50E+41,"Residence, Home (Includes Apartment)",2600-2699,WESTRIDGE,ST,
6/7/18,20,Stolen property offenses,,1,10H20,"Highway, Road, Street, Alley",1500-1599,LAWSON,,
6/7/18,20,Forcible fondling,,1,1.70E+41,"Other, Unknown",6400-6499,AIRPORT,BLVD,W
6/7/18,20,Simple assault,,1,4F20,"Residence, Home (Includes Apartment)",10000-10099,HAMMERLY,BLVD,
6/7/18,20,"Destruction, damage, vandalism",,1,4F20,"Residence, Home (Includes Apartment)",10000-10099,HAMMERLY,BLVD,
6/7/18,20,"Destruction, damage, vandalism",,1,13D40,"Residence, Home (Includes Apartment)",8200-8299,MISTY VALE,LN,
6/7/18,20,Simple assault,,1,4F10,"Residence, Home (Includes Apartment)",10100-10199,WESTVIEW,DR,
6/7/18,20,Intimidation,,1,8C10,"Residence, Home (Includes Apartment)",9500-9599,CROFTON,ST,
6/7/18,20,Trespass of real property,,1,14D10,"Service, Gas Station",7500-7599,SCOTT,ST,
6/7/18,20,"Drug, narcotic violations",,1,14D10,"Service, Gas Station",7500-7599,SCOTT,ST,
6/7/18,20,Simple assault,,3,13D40,"Residence, Home (Includes Apartment)",8000-8099,GULICK,LN,
6/7/18,20,Trespass of real property,,1,13D40,"Residence, Home (Includes Apartment)",8000-8099,GULICK,LN,
6/7/18,20,All other offenses,,1,11H50,"Other, Unknown",2500-2599,STRAIGHT CREEK,DR,
6/7/18,20,Simple assault,,2,24C60,"Highway, Road, Street, Alley",13000-13099,TEABERRY HILL,,
6/7/18,20,Simple assault,,2,12D50,"Residence, Home (Includes Apartment)",2300-2399,CLEAR LAKE CITY,BLVD,
6/7/18,20,Theft from motor vehicle,,1,20G50,"Parking Lot, Garage",12300-12399,KINGSRIDE,LN,
6/7/18,20,Intimidation,,1,1A30,"Highway, Road, Street, Alley",1000-1099,LOVETT,BLVD,
6/7/18,20,Theft from motor vehicle,,1,1A30,"Parking Lot, Garage",2300-2399,ALABAMA,ST,W
6/7/18,20,Theft from motor vehicle,,1,20G10,"Parking Lot, Garage",9700-9799,WESTHEIMER,RD,
6/7/18,20,Aggravated Assault,,1,9C40,"Residence, Home (Includes Apartment)",12600-12699,YANCY,DR,
6/7/18,20,All other larceny,,1,9C40,"Residence, Home (Includes Apartment)",12600-12699,YANCY,DR,
6/7/18,20,"Destruction, damage, vandalism",,1,1.70E+11,"Parking Lot, Garage",5900-5999,BISSONNET,ST,
6/7/18,20,Theft from motor vehicle,,1,1A20,"Highway, Road, Street, Alley",2300-2399,LOUISIANA,ST,
6/7/18,20,Theft from motor vehicle,,1,20G20,"Hotel, Motel, ETC",2400-2499,SAM HOUSTON,PKWY,W
6/7/18,20,All other larceny,,1,20G60,Construction Site,14400-14499,TWISTED OAK,LN,
6/7/18,20,Motor vehicle theft,,1,7C30,"Residence, Home (Includes Apartment)",7300-7399,JENSEN,DR,
6/7/18,20,All other larceny,,1,21I10,"Airplane, Bus,Train Terminal",2800-2899,TERMINAL,RD,N
6/7/18,20,Theft from motor vehicle,,1,6B20,"Residence, Home (Includes Apartment)",2300-2399,TIDWELL,RD,W
6/7/18,20,"False pretenses, swindle",,1,22B10,"Residence, Home (Includes Apartment)",12000-12099,GESSNER,RD,N
6/7/18,20,Aggravated Assault,,1,18F40,"Residence, Home (Includes Apartment)",2600-2699,WESTERLAND,DR,
6/7/18,20,Forcible rape,,2,1.60E+41,"Residence, Home (Includes Apartment)",6600-6699,MCCULLUM,ST,
6/7/18,20,Theft from motor vehicle,,1,12D70,"Parking Lot, Garage",200-299,EL DORADO,BLVD,
6/7/18,20,Simple assault,,1,19G40,"Residence, Home (Includes Apartment)",9700-9799,LEAWOOD,BLVD,
6/7/18,20,Theft from motor vehicle,,1,12D60,"Residence, Home (Includes Apartment)",16400-16499,LA AVENIDA,DR,
6/7/18,20,All other larceny,,1,1.70E+41,"Department, Discount Store",11200-11299,FONDREN,RD,
6/7/18,20,"False pretenses, swindle",,1,18F30,"Parking Lot, Garage",5800-5899,WOODWAY,DR,
6/7/18,20,"Credit card, ATM fraud",,1,22B10,Restaurant,17200-17299,TOMBALL,PKWY,
6/7/18,20,Theft from motor vehicle,,1,1A30,"Parking Lot, Garage",2600-2699,RICHMOND,AVE,
6/7/18,21,"Drug, narcotic violations",,1,8C60,"Highway, Road, Street, Alley",7800-7899,LITTLE YORK,RD,
6/7/18,21,"Drug, narcotic violations",,1,8C60,"Highway, Road, Street, Alley",10500-10599,OKAY,ST,
6/7/18,21,Identify theft,,1,1.60E+31,"Other, Unknown",5500-5599,TIDEWATER,DR,
6/7/18,21,Aggravated Assault,,1,1.60E+31,Park/Playground,12500-12599,ZAVALLA,ST,
6/7/18,21,All other offenses,,1,12D30,"Highway, Road, Street, Alley",13100-13199,FUQUA,ST,
6/7/18,21,Aggravated Assault,,1,1.70E+41,"Residence, Home (Includes Apartment)",12400-12499,GARDEN,ST,N
6/7/18,21,All other offenses,,1,1.70E+41,"Residence, Home (Includes Apartment)",12400-12499,GARDEN,ST,N
6/7/18,21,All other offenses,,1,12D10,"Residence, Home (Includes Apartment)",100-199,EDGEBROOK,DR,E
6/7/18,21,Simple assault,,1,19G20,"Highway, Road, Street, Alley",11100-11199,SANDSTONE,,
6/7/18,21,Simple assault,,1,2A20,"Other, Unknown",3600-3699,MAIN,ST,N
6/7/18,21,Simple assault,,1,14D30,"Residence, Home (Includes Apartment)",8100-8199,PANAY,DR,
6/7/18,21,All other offenses,,1,20G10,"Residence, Home (Includes Apartment)",9800-9899,MEADOWGLEN,LN,
6/7/18,21,Intimidation,,1,18F30,Restaurant,6100-6199,WESTHEIMER,RD,
6/7/18,21,Trespass of real property,,1,6B30,"Residence, Home (Includes Apartment)",5500-5599,DESOTO,ST,
6/7/18,21,All other offenses,,1,10H10,"Residence, Home (Includes Apartment)",4300-4399,WILMER,,
6/7/18,21,Theft from motor vehicle,,1,10H40,"Highway, Road, Street, Alley",3600-3699,TRAVIS,ST,
6/7/18,21,Simple assault,,1,2A20,"Highway, Road, Street, Alley",600-699,CAVALCADE,ST,W
6/7/18,21,Aggravated Assault,,1,2A20,"Highway, Road, Street, Alley",600-699,CAVALCADE,ST,W
6/7/18,21,"Drug, narcotic violations",,1,14D20,"Highway, Road, Street, Alley",8300-8399,CULLEN,BLVD,
6/7/18,21,"Burglary, Breaking and Entering",,1,2A10,"Residence, Home (Includes Apartment)",5300-5399,TERRY,ST,
6/7/18,21,Prostitution,,1,2A10,"Hotel, Motel, ETC",2600-2699,NORTH,FWY,
6/7/18,21,"Drug, narcotic violations",,1,1.70E+11,"Residence, Home (Includes Apartment)",6200-6299,WESTWARD,ST,
6/7/18,21,Robbery,,1,1.70E+11,"Residence, Home (Includes Apartment)",6200-6299,WESTWARD,ST,
6/7/18,21,All other offenses,,1,1.70E+11,"Residence, Home (Includes Apartment)",6200-6299,WESTWARD,ST,
6/7/18,21,"Drug, narcotic violations",,1,7C40,"Residence, Home (Includes Apartment)",1800-1899,LITTLE YORK,RD,
6/7/18,21,Robbery,,1,18F50,"Parking Lot, Garage",3600-3699,JEANETTA,ST,
6/7/18,21,Forcible rape,,1,1.50E+41,"Other, Unknown",9900-9999,BUFFALO SPEEDWAY,,
6/7/18,21,Simple assault,,1,1.60E+41,"Residence, Home (Includes Apartment)",6900-6999,MCCULLUM,ST,
6/7/18,21,Theft from motor vehicle,,1,2A50,"Parking Lot, Garage",400-499,HEIGHTS,BLVD,S
6/7/18,21,Intimidation,,1,1.60E+11,"Residence, Home (Includes Apartment)",14100-14199,DEL PAPA,ST,
6/7/18,21,Robbery,,1,10H40,"Service, Gas Station",2100-2199,FANNIN,ST,
6/7/18,21,Simple assault,,1,1.70E+31,"Residence, Home (Includes Apartment)",10100-10199,GESSNER,RD,S
6/7/18,21,Theft from motor vehicle,,1,2A30,"Parking Lot, Garage",1100-1199,STUDEWOOD,ST,
6/7/18,21,Motor vehicle theft,,1,22B40,"Hotel, Motel, ETC",15300-15399,JOHN F KENNEDY,BLVD,
6/7/18,21,Theft from motor vehicle,,1,10H80,"Parking Lot, Garage",6800-6899,MAIN,ST,
6/7/18,21,Theft from motor vehicle,,1,3B10,"Residence, Home (Includes Apartment)",4200-4299,LOCKFIELD,ST,
6/7/18,21,Shoplifting,,1,10H80,"Service, Gas Station",2500-2599,BISSONNET,ST,
6/7/18,21,Aggravated Assault,,1,1.70E+11,"Residence, Home (Includes Apartment)",5500-5599,RICE,AVE,S
6/7/18,21,Theft of motor vehicle parts or accessory,,1,22B30,"Parking Lot, Garage",11200-11299,NORTH,FWY,
6/7/18,21,Theft from motor vehicle,,1,13D20,"Parking Lot, Garage",9000-9099,AIRPORT,BLVD,
6/7/18,21,Theft of motor vehicle parts or accessory,,1,19G30,"Residence, Home (Includes Apartment)",6700-6799,DAIRY ASHFORD,RD,S
6/7/18,21,Theft from motor vehicle,,1,20G30,"Drug Store, Doctors Office, Hospital",12100-12199,RICHMOND,AVE,
6/7/18,21,Theft from motor vehicle,,1,5F20,"Parking Lot, Garage",7900-7999,AMELIA,RD,
6/7/18,21,"Destruction, damage, vandalism",,1,8C50,"Residence, Home (Includes Apartment)",8600-8699,TEXAS ACORN,AVE,
6/7/18,21,Theft from motor vehicle,,1,20G50,"Parking Lot, Garage",800-899,TOWN AND COUNTRY PVT,BLVD,
6/7/18,21,All other larceny,,1,10H50,"Parking Lot, Garage",3500-3599,ELGIN,ST,
6/7/18,21,Aggravated Assault,,1,10H50,"Residence, Home (Includes Apartment)",3200-3299,BEULAH,ST,
6/7/18,21,Theft from motor vehicle,,1,10H40,"Bar, Nightclub",2400-2499,SAN JACINTO,ST,
6/7/18,21,Simple assault,,1,3B40,"Residence, Home (Includes Apartment)",500-599,CROSSTIMBERS,ST,W
6/7/18,21,Theft from motor vehicle,,1,18F60,"Parking Lot, Garage",8100-8199,SOUTHWEST,FWY,
6/7/18,21,Theft from motor vehicle,,1,10H40,"Parking Lot, Garage",2100-2199,LOUISIANA,ST,
6/7/18,21,Theft from motor vehicle,,1,10H40,"Parking Lot, Garage",3500-3599,FANNIN,ST,
6/7/18,22,Driving under the influence,,1,6B10,"Highway, Road, Street, Alley",7100-7199,AIRLINE,DR,
6/7/18,22,"Kidnapping, abduction",,1,1.70E+31,"Residence, Home (Includes Apartment)",8800-8899,WEYMOUTH,DR,
6/7/18,22,Aggravated Assault,,2,1.70E+31,"Residence, Home (Includes Apartment)",8800-8899,WEYMOUTH,DR,
6/7/18,22,"Drug, narcotic violations",,1,1.70E+31,"Residence, Home (Includes Apartment)",8800-8899,WEYMOUTH,DR,
6/7/18,22,Disorderly conduct,,1,9C20,"Residence, Home (Includes Apartment)",6800-6899,LESLIE,,
6/7/18,22,Intimidation,,1,19G50,"Residence, Home (Includes Apartment)",10400-10499,SOUTH,DR,
6/7/18,22,All other offenses,,1,14D20,"Hotel, Motel, ETC",4700-4799,REED,RD,
6/7/18,22,Aggravated Assault,,1,22B20,"Highway, Road, Street, Alley",13500-13599,NORTHBOROUGH,DR,
6/7/18,22,"Destruction, damage, vandalism",,1,22B20,"Highway, Road, Street, Alley",13500-13599,NORTHBOROUGH,DR,
6/7/18,22,Simple assault,,1,11H30,"Residence, Home (Includes Apartment)",2800-2899,ASHLEY,ST,
6/7/18,22,Intimidation,,1,1.50E+21,"Service, Gas Station",10700-10799,POST OAK,RD,S
6/7/18,22,Trespass of real property,,1,1.50E+21,"Service, Gas Station",10700-10799,POST OAK,RD,S
6/7/18,22,"Drug, narcotic violations",,1,1.50E+21,"Service, Gas Station",10700-10799,POST OAK,RD,S
6/7/18,22,Drug equipment violations,,1,1.50E+21,"Service, Gas Station",10700-10799,POST OAK,RD,S
6/7/18,22,Intimidation,,1,14D20,"Highway, Road, Street, Alley",3800-3899,BELLFORT,ST,
6/7/18,22,Intimidation,,1,13D40,"Parking Lot, Garage",11000-11099,TELEPHONE,RD,
6/7/18,22,Driving under the influence,,1,22B30,"Highway, Road, Street, Alley",400-499,ALDINE BENDER,RD,
6/7/18,22,Aggravated Assault,,2,5F30,"Residence, Home (Includes Apartment)",4100-4199,NORTHFIELD,LN,
6/7/18,22,Aggravated Assault,,1,6B10,"Highway, Road, Street, Alley",7900-7999,NORTH,FWY,
6/7/18,22,All other offenses,,1,10H40,"Airplane, Bus,Train Terminal",4500-4599,MAIN,ST,
6/7/18,22,Prostitution,,1,19G50,"Highway, Road, Street, Alley",11100-11199,SOUTHWEST,FWY,
6/7/18,22,Aggravated Assault,,1,6B30,"Residence, Home (Includes Apartment)",8800-8899,LANDWOOD,DR,
6/7/18,22,Intimidation,,1,12D30,"Residence, Home (Includes Apartment)",10600-10699,SOUTHDOWN TRACE,TRL,
6/7/18,22,Simple assault,,1,14D30,"Residence, Home (Includes Apartment)",4900-4999,BATAAN,RD,
6/7/18,22,Simple assault,,2,3B50,"Residence, Home (Includes Apartment)",1000-1099,BENNINGTON,ST,
6/7/18,22,Simple assault,,1,14D20,"Parking Lot, Garage",3300-3399,ALICE,ST,
6/7/18,22,Intimidation,,1,12D20,"Other, Unknown",10900-10999,TANNER PARK,CT,
6/7/18,22,"Drug, narcotic violations",,1,19G10,"Highway, Road, Street, Alley",9900-9999,BISSONNET,ST,
6/7/18,22,Weapon law violations,,1,19G10,"Highway, Road, Street, Alley",9900-9999,BISSONNET,ST,
6/7/18,22,Motor vehicle theft,,1,20G40,"Parking Lot, Garage",2400-2499,KIRKWOOD,RD,S
6/7/18,22,Theft from motor vehicle,,1,2A30,"Highway, Road, Street, Alley",300-399,19TH,ST,W
6/7/18,22,All other larceny,,1,10H40,Convenience Store,2100-2199,FANNIN,ST,
6/7/18,22,"Destruction, damage, vandalism",,1,12D10,"Residence, Home (Includes Apartment)",2100-2199,MINNESOTA,ST,
6/7/18,22,Theft from motor vehicle,,1,1A50,"Highway, Road, Street, Alley",3600-3699,WESLAYAN,ST,
6/7/18,22,Theft from motor vehicle,,1,20G10,"Parking Lot, Garage",10000-10099,WESTPARK,DR,
6/7/18,22,Theft of motor vehicle parts or accessory,,1,22B40,"Parking Lot, Garage",4000-4099,INTERWOOD NORTH,PKWY,
6/7/18,22,Theft from motor vehicle,,1,7C10,"Residence, Home (Includes Apartment)",5600-5699,MARKET,ST,
6/7/18,22,Theft from motor vehicle,,1,4F20,"Parking Lot, Garage",10800-10899,CLAY,RD,
6/7/18,22,Motor vehicle theft,,1,1.70E+41,"Residence, Home (Includes Apartment)",7500-7599,LUDINGTON,DR,
6/7/18,22,Theft from motor vehicle,,1,4F10,"Parking Lot, Garage",10000-10099,KATY,FWY,
6/7/18,22,Motor vehicle theft,,1,4F10,"Residence, Home (Includes Apartment)",1600-1699,CRESTDALE,DR,
6/7/18,22,"Burglary, Breaking and Entering",,1,19G30,"Church, Synagogue, Temple",12700-12799,BEECHNUT,ST,
6/7/18,22,Motor vehicle theft,,1,1A20,"Highway, Road, Street, Alley",1600-1699,HAZEL,,
6/7/18,22,"Drug, narcotic violations",,1,1A20,"Highway, Road, Street, Alley",1600-1699,HAZEL,,
6/7/18,22,Drug equipment violations,,1,1A20,"Highway, Road, Street, Alley",1600-1699,HAZEL,,
6/7/18,22,Theft from motor vehicle,,1,10H80,"Hotel, Motel, ETC",6800-6899,MAIN,ST,
6/7/18,22,"Destruction, damage, vandalism",,1,10H70,"Parking Lot, Garage",2900-2999,OLD SPANISH,TRL,
6/7/18,22,Motor vehicle theft,,1,18F30,"Parking Lot, Garage",5700-5799,RICHMOND,AVE,
6/7/18,22,Theft from motor vehicle,,1,1.70E+41,"Highway, Road, Street, Alley",12000-12099,BRAEWICK,DR,
6/7/18,23,Driving under the influence,,1,2A50,"Highway, Road, Street, Alley",6000-6099,MEMORIAL,DR,
6/7/18,23,Stolen property offenses,,1,10H10,Park/Playground,800-899,YORK,ST,N
6/7/18,23,Intimidation,,1,1.70E+11,"Residence, Home (Includes Apartment)",6000-6099,RAMPART,ST,
6/7/18,23,Simple assault,,1,6B20,"Residence, Home (Includes Apartment)",1200-1299,TIDWELL,RD,W
6/7/18,23,All other offenses,,1,10H70,"Highway, Road, Street, Alley",6200-6299,SH 288,HWY,
6/7/18,23,Disorderly conduct,,1,1.70E+21,"Residence, Home (Includes Apartment)",10100-10199,GESSNER,RD,S
6/7/18,23,Intimidation,,2,1.70E+21,"Residence, Home (Includes Apartment)",10100-10199,GESSNER,RD,S
6/7/18,23,Arson,,1,20G50,"Residence, Home (Includes Apartment)",700-799,BATESWOOD,DR,
6/7/18,23,"Drug, narcotic violations",,1,8C20,"Highway, Road, Street, Alley",7600-7699,LEY,RD,
6/7/18,23,All other offenses,,1,13D20,"Parking Lot, Garage",7800-7899,BROADVIEW,DR,
6/7/18,23,Intimidation,,1,20G10,"Residence, Home (Includes Apartment)",8700-8799,TOWN PARK,DR,
6/7/18,23,Simple assault,,1,4F10,"Residence, Home (Includes Apartment)",1700-1799,GESSNER,RD,
6/7/18,23,Simple assault,,1,12D10,"Highway, Road, Street, Alley",9300-9399,SCRANTON,ST,
6/7/18,23,Driving under the influence,,1,11H30,"Highway, Road, Street, Alley",3800-3899,BARNETT,ST,
6/7/18,23,"Destruction, damage, vandalism",,1,2A50,"Highway, Road, Street, Alley",4600-4699,ALLEN,ST,
6/7/18,23,Theft from motor vehicle,,1,12D10,"Parking Lot, Garage",9900-9999,WINDMILL LAKES,BLVD,
6/7/18,23,Theft from motor vehicle,,1,20G20,"Hotel, Motel, ETC",2400-2499,SAM HOUSTON,PKWY,W
6/7/18,23,Theft from motor vehicle,,1,10H30,"Highway, Road, Street, Alley",2600-2699,RUSK,ST,
6/7/18,23,"Destruction, damage, vandalism",,1,1.60E+21,"Highway, Road, Street, Alley",2900-2999,ALMEDA PLAZA,DR,
6/7/18,23,Theft from motor vehicle,,1,1.60E+21,"Highway, Road, Street, Alley",2900-2999,ALMEDA PLAZA,DR,
6/7/18,23,Trespass of real property,,1,1.60E+41,"Highway, Road, Street, Alley",16500-16599,MONTE CARLO,LN,
6/7/18,23,"Drug, narcotic violations",,1,1.60E+41,"Highway, Road, Street, Alley",16500-16599,MONTE CARLO,LN,
6/7/18,23,Motor vehicle theft,,1,1.60E+41,"Residence, Home (Includes Apartment)",16500-16599,MONTE CARLO,LN,
6/7/18,23,"Burglary, Breaking and Entering",,1,12D70,"Parking Lot, Garage",15900-15999,GALVESTON,RD,
6/7/18,23,Intimidation,,1,8C60,"Residence, Home (Includes Apartment)",11200-11299,SPOTTSWOOD,DR,
6/8/18,0,Aggravated Assault,,3,1.50E+31,"Residence, Home (Includes Apartment)",9700-9799,STELLA LINK,RD,
6/8/18,0,"Destruction, damage, vandalism",,1,4F20,"Residence, Home (Includes Apartment)",3100-3199,CRESTDALE,DR,
6/8/18,0,"Drug, narcotic violations",,1,14D20,"Highway, Road, Street, Alley",4800-4899,SOUTHWIND,ST,
6/8/18,0,"Destruction, damage, vandalism",,1,1.70E+41,"Parking Lot, Garage",10800-10899,BRAES BEND,DR,
6/8/18,0,Simple assault,,2,20G80,"Bar, Nightclub",1100-1199,ELDRIDGE,PKWY,
6/8/18,0,"Destruction, damage, vandalism",,1,20G80,"Bar, Nightclub",1100-1199,ELDRIDGE,PKWY,
6/8/18,0,Theft from motor vehicle,,1,10H40,"Highway, Road, Street, Alley",2100-2199,SAN JACINTO,ST,
6/8/18,0,Drug equipment violations,,1,10H40,"Highway, Road, Street, Alley",2100-2199,SAN JACINTO,ST,
6/8/18,0,Theft from motor vehicle,,1,5F30,"Residence, Home (Includes Apartment)",5500-5599,SWEETBAY,LN,
6/8/18,0,"Destruction, damage, vandalism",,1,7C10,"Residence, Home (Includes Apartment)",2600-2699,GRAYSON,,
6/8/18,0,Robbery,,1,3B50,"Residence, Home (Includes Apartment)",5100-5199,AIRLINE,DR,
6/8/18,0,"Destruction, damage, vandalism",,1,3B50,"Residence, Home (Includes Apartment)",5100-5199,AIRLINE,DR,
6/8/18,0,"Destruction, damage, vandalism",,1,20G50,"Residence, Home (Includes Apartment)",14100-14199,BARRYKNOLL,LN,
6/8/18,0,Robbery,,1,1.50E+41,"Service, Gas Station",9200-9299,MAIN,ST,S
6/8/18,0,Simple assault,,1,2A40,"Residence, Home (Includes Apartment)",1800-1899,DECATUR,ST,
6/8/18,0,"Counterfeiting, forgery",,1,2A40,"Bank, Savings & Loan",3000-3099,WASHINGTON,AVE,
6/8/18,0,Motor vehicle theft,,1,2A50,"Residence, Home (Includes Apartment)",600-699,KNOX,ST,
6/8/18,0,Theft from motor vehicle,,1,1.50E+41,"Parking Lot, Garage",2200-2299,HOLLY HALL,ST,
6/8/18,0,Shoplifting,,1,19G50,Convenience Store,11200-11299,WILCREST,DR,S
6/8/18,0,Theft of motor vehicle parts or accessory,,1,13D10,"Parking Lot, Garage",100-199,WINKLER,DR,
6/8/18,0,"Credit card, ATM fraud",,1,20G30,"Residence, Home (Includes Apartment)",10800-10899,WESTPARK,DR,
6/8/18,0,All other larceny,,1,8C10,"Other, Unknown",8000-8099,PEACHTREE,ST,
6/8/18,0,All other larceny,,1,10H50,"Other, Unknown",2300-2399,PIERCE,ST,
6/8/18,0,All other larceny,,1,2A50,"Other, Unknown",100-199,YALE,ST,
6/8/18,0,Intimidation,,1,14D30,"Other, Unknown",6000-6099,BELCREST,ST,
6/8/18,0,Impersonation,,1,2A10,"Residence, Home (Includes Apartment)",1800-1899,TERRY,ST,
6/8/18,0,"Counterfeiting, forgery",,1,2A60,"Residence, Home (Includes Apartment)",2900-2999,12TH,ST,W
6/8/18,0,"Destruction, damage, vandalism",,1,2A10,"Residence, Home (Includes Apartment)",2900-2999,FULTON,ST,
6/8/18,0,"Credit card, ATM fraud",,1,4F10,"Other, Unknown",10100-10199,BEEKMAN PLACE,DR,
6/8/18,0,Impersonation,,1,10H40,"Residence, Home (Includes Apartment)",3200-3299,MILAM,ST,
6/8/18,0,All other larceny,,1,10H40,"Highway, Road, Street, Alley",3200-3299,MILAM,ST,
6/8/18,1,All other offenses,,1,7C20,"Highway, Road, Street, Alley",2900-2999,BREWSTER,ST,
6/8/18,1,"Drug, narcotic violations",,1,1.60E+21,"Highway, Road, Street, Alley",3500-3599,OREM,DR,W
6/8/18,1,All other offenses,,1,12D10,"Highway, Road, Street, Alley",9200-9299,AIRPORT,BLVD,
6/8/18,1,"Drug, narcotic violations",,1,12D10,"Highway, Road, Street, Alley",9200-9299,AIRPORT,BLVD,
6/8/18,1,Simple assault,,1,19G40,"Residence, Home (Includes Apartment)",8300-8399,LEAWOOD,BLVD,
6/8/18,1,Simple assault,,1,19G10,"Residence, Home (Includes Apartment)",8600-8699,SOUTH COURSE,DR,
6/8/18,1,Intimidation,,1,7C20,"Residence, Home (Includes Apartment)",,2 BAY,ST,
6/8/18,1,"Destruction, damage, vandalism",,1,14D20,"Residence, Home (Includes Apartment)",5000-5099,SUNFLOWER,ST,
6/8/18,1,Intimidation,,1,1.70E+11,"Parking Lot, Garage",6400-6499,HILLCROFT,AVE,
6/8/18,1,Stolen property offenses,,1,7C30,"Highway, Road, Street, Alley",9900-9999,EDGEWORTH,ST,
6/8/18,1,Simple assault,,1,12D10,"Residence, Home (Includes Apartment)",100-199,EDGEBROOK,DR,E
6/8/18,1,Driving under the influence,,1,1.50E+31,"Highway, Road, Street, Alley",3900-3999,BELLFORT,AVE,W
6/8/18,1,Forcible rape,,1,6B10,"Residence, Home (Includes Apartment)",12000-12099,ANCHICK,ST,
6/8/18,1,All other larceny,,1,3B10,"Service, Gas Station",3300-3399,ANTOINE,DR,
6/8/18,1,Theft from motor vehicle,,1,1.50E+11,"Residence, Home (Includes Apartment)",9100-9199,BRAESMONT,DR,
6/8/18,1,Theft from motor vehicle,,1,19G50,"Residence, Home (Includes Apartment)",9900-9999,ROLKE,RD,
6/8/18,1,Trespass of real property,,1,10H70,"Drug Store, Doctors Office, Hospital",6500-6599,FANNIN,ST,
6/8/18,1,All other larceny,,1,10H20,"Parking Lot, Garage",4400-4499,MCKINNEY,ST,
6/8/18,1,All other larceny,,1,20G20,"Parking Lot, Garage",600-699,SAM HOUSTON,PKWY,W
6/8/18,1,Trespass of real property,,1,8C50,"Residence, Home (Includes Apartment)",8600-8699,STERLINGSHIRE,,
6/8/18,1,"Burglary, Breaking and Entering",,1,24C50,Rental Storage Facility,22200-22299,EASTEX,FWY,
