Date,Hour,Offense Type,Beat,Premise,Block Range,Street Name,Type,Suffix,Offenses
01/15/2018,12,Aggravated Assault,1A10,"Road, Street, or Sidewalk",1400-1499,ST JOSEPH PKWY,-,-,1
01/15/2018,09,Burglary,1A10,Restaurant or Cafeteria,1200-1299,MCKINNEY,ST,-,1
01/15/2018,15,Theft,1A10,Light Rail Platform,1900-1999,MAIN ST,ST,-,1
01/15/2018,19,Theft,1A10,Office Building,1600-1699,AUSTIN,ST,-,1
01/15/2018,18,Theft,1A10,Restaurant or Cafeteria,1600-1699,MCKINNEY,ST,-,1
01/16/2018,02,Theft,1A10,"Hotel, Motel, Inn, Etc.",1700-1799,SMITH,ST,-,1
01/17/2018,07,Theft,1A10,"Other, Unknown, or Not Listed",1700-1799,CONGRESS,-,-,1
01/17/2018,18,Theft,1A10,Apartment,UNK,JEFFERSON ST / LOUISIANA ST,ST,-,1
01/18/2018,10,Theft,1A10,Commercial Building,1300-1399,MCKINNEY,ST,-,1
01/18/2018,19,Theft,1A10,Apartment Parking Lot,1500-1599,MAIN ST,ST,-,1
01/18/2018,23,Theft,1A10,Other Parking Lot,800-899,LA BRANCH,-,-,1
01/18/2018,23,Theft,1A10,"Road, Street, or Sidewalk",800-899,COMMERCE ST,ST,-,1
01/18/2018,22,Theft,1A10,Commercial Parking Lot or Garage,600-699,PEASE ST,ST,-,1
01/18/2018,22,Theft,1A10,Commercial Parking Lot or Garage,1500-1599,CHENEVERT ST,ST,-,1
01/18/2018,22,Theft,1A10,Other Parking Lot,800-899,LA BRANCH,-,-,1
01/18/2018,22,Theft,1A10,Other Parking Lot,1500-1599,DALLAS ST,ST,-,1
01/18/2018,18,Theft,1A10,"Gym, Recreat, Club House, Indoor Pool",800-899,PEASE,-,-,1
01/18/2018,13,AutoTheft,1A10,Other Parking Lot,1200-1299,LA BRANCH,-,-,1
01/18/2018,15,Aggravated Assault,1A10,"Road, Street, or Sidewalk",900-999,MILAM,-,-,1
01/18/2018,14,Theft,1A10,Residence or House,700-799,PRESTON ST,ST,-,1
01/18/2018,14,Theft,1A10,"Road, Street, or Sidewalk",900-999,PRAIRIE ST,ST,-,1
01/19/2018,07,AutoTheft,1A10,Commercial Parking Lot or Garage,1400-1499,MILAM,-,-,1
01/19/2018,21,Aggravated Assault,1A10,"Road, Street, or Sidewalk",900-999,MAIN ST,ST,-,1
01/19/2018,20,Theft,1A10,"Road, Street, or Sidewalk",600-699,FANNIN ST,ST,-,1
01/19/2018,20,Theft,1A10,"Road, Street, or Sidewalk",1100-1199,MAIN ST,ST,-,1
01/19/2018,22,Theft,1A10,"Road, Street, or Sidewalk",1700-1799,NANCE,-,-,1
01/19/2018,16,Theft,1A10,Restaurant or Cafeteria Parking Lot,1700-1799,LEELAND,-,-,1
01/19/2018,11,Theft,1A10,Commercial Parking Lot or Garage,1100-1199,AUSTIN ST,ST,-,1
01/19/2018,11,Theft,1A10,Other Parking Lot,1000-1099,LA BRANCH,-,-,1
01/20/2018,10,AutoTheft,1A10,"Hotel, Motel, Inn, Etc.",400-499,W DALLAS ST,ST,-,1
01/20/2018,15,Aggravated Assault,1A10,Grocery Store or Supermarket Parking Lot,1500-1599,ST JOSEPH PKWY,-,-,1
01/20/2018,20,Theft,1A10,"Road, Street, or Sidewalk",5300-5399,EGBERT ST. UNIT C,-,-,1
01/20/2018,21,Theft,1A10,Restaurant or Cafeteria,16000-16099,JUNIPER GROVE,DR,-,1
01/20/2018,23,Aggravated Assault,1A10,"Road, Street, or Sidewalk",800-899,MAIN ST,ST,-,1
01/21/2018,03,Theft,1A10,"Road, Street, or Sidewalk",1700-1799,SAN JACINTO ST,ST,-,1
01/21/2018,19,Theft,1A10,Other Parking Lot,UNK,ALLEN PKWY IB/DALLAS ST,ST,-,1
01/21/2018,15,Theft,1A10,Residence or House,1900-1999,LA BRANCH,-,-,1
01/21/2018,16,Theft,1A10,"Road, Street, or Sidewalk",700-799,FANNIN ST,ST,-,1
01/22/2018,03,Robbery,1A10,"Field, Woods, Forest, Park",100-199,WALKER ST,ST,-,1
01/22/2018,05,Robbery,1A10,"Road, Street, or Sidewalk",800-899,HOMELESS,-,-,1
01/22/2018,07,Theft,1A10,"Other, Unknown, or Not Listed",800-899,PIERCE ST,ST,-,1
01/22/2018,08,Theft,1A10,"Road, Street, or Sidewalk",1300-1399,SAN JACINTO ST,ST,-,1
01/22/2018,18,Burglary,1A10,Commercial Parking Lot or Garage,1600-1699,MAIN ST,ST,-,1
01/22/2018,18,Theft,1A10,Apartment,UNK,BAGBY ST / CAPITOL,-,-,1
01/22/2018,15,Theft,1A10,"Road, Street, or Sidewalk",8800-8899,CLAY,RD,-,1
01/22/2018,22,Theft,1A10,Restaurant or Cafeteria Parking Lot,1300-1399,NANCE,-,-,1
01/22/2018,22,Theft,1A10,"Road, Street, or Sidewalk",2600-2699,SAGE,RD,-,1
01/23/2018,23,Aggravated Assault,1A10,"Road, Street, or Sidewalk",1900-1999,RUIZ,-,-,1
01/23/2018,09,Theft,1A10,"Hotel, Motel, Inn, Etc.",1000-1099,AVENIDA DE LAS AMERI,-,-,1
01/23/2018,09,Robbery,1A10,"Road, Street, or Sidewalk",1200-1299,TRAVIS ST,ST,-,1
01/23/2018,12,Theft,1A10,"Libraries, Museums",500-599,MCKINNEY ST,ST,-,1
01/23/2018,13,Theft,1A10,Other Parking Lot,1500-1599,POLK,-,-,1
01/24/2018,12,Theft,1A10,Government or Public Building,1200-1299,TRAVIS,-,-,1
01/24/2018,12,Theft,1A10,"Other, Unknown, or Not Listed",1200-1299,TRAVIS ST,ST,-,1
01/24/2018,16,Theft,1A10,"Hotel, Motel, Inn, Etc.",100-199,BIRDSALL ST 420,-,-,1
01/25/2018,10,Theft,1A10,Commercial Parking Lot or Garage,1000-1099,AUSTIN ST,ST,-,1
01/25/2018,17,Theft,1A10,Bar or Night Club,500-599,MAIN ST,ST,-,1
01/25/2018,16,Theft,1A10,Other Parking Lot,1000-1099,COMMERCE ST,ST,-,1
01/25/2018,15,Theft,1A10,Restaurant or Cafeteria,900-999,MAIN,ST,-,1
01/25/2018,13,Theft,1A10,Commercial Parking Lot or Garage,1200-1299,LOUISIANA ST,ST,-,1
01/25/2018,13,Theft,1A10,"Road, Street, or Sidewalk",1000-1099,CLAY ST,ST,-,1
01/25/2018,12,AutoTheft,1A10,Commercial Parking Lot or Garage,1000-1099,TEXAS ST,ST,-,1
01/26/2018,12,Aggravated Assault,1A10,Social Services or Public Charities,1200-1299,PRAIRIE ST,ST,-,1
01/26/2018,15,Theft,1A10,"Other, Unknown, or Not Listed",700-799,PO BOX 524303,-,-,1
01/26/2018,17,Theft,1A10,Other Parking Lot,1500-1599,TRAVIS ST,ST,-,1
01/27/2018,06,Burglary,1A10,Construction Site,3000-3099,POST OAK,BLVD,-,1
01/28/2018,11,Burglary,1A10,Commercial Building,600-699,TRAVIS ST,ST,-,1
01/28/2018,19,Theft,1A10,Commercial Parking Lot or Garage,1300-1399,FANNIN ST,ST,-,1
01/28/2018,17,Theft,1A10,Other Parking Lot,900-999,WALKER ST,ST,-,1
01/28/2018,05,Theft,1A10,Apartment,1700-1799,MAIN ST,ST,-,1
01/29/2018,14,Theft,1A10,"Amusement Park, Bowling Alley, Skate Rink",1500-1599,MCKINNEY ST,ST,-,1
01/29/2018,19,Theft,1A10,Other Parking Lot,1700-1799,WALKER ST,ST,-,1
01/29/2018,18,Theft,1A10,"Other, Unknown, or Not Listed",1500-1599,JEFFERSON ST,ST,-,1
01/29/2018,18,Theft,1A10,Restaurant or Cafeteria,800-899,WALKER,ST,-,1
01/29/2018,08,Theft,1A10,Construction Site,700-799,AUSTIN,ST,-,1
01/30/2018,12,Burglary,1A10,Maintenance or Building Services,1100-1199,MILAM,-,-,1
01/30/2018,13,Theft,1A10,High Rise,900-999,TEXAS ST,ST,-,1
01/30/2018,15,Theft,1A10,"Parks and Recreation, Zoo, Swimming Pool",1000-1099,BAGBY ST,ST,-,1
01/30/2018,11,Burglary,1A10,Restaurant or Cafeteria Parking Lot,1200-1299,CAROLINE,ST,-,1
01/30/2018,01,Theft,1A10,Commercial Parking Lot or Garage,900-999,PRESTON ST,ST,-,1
01/30/2018,21,Theft,1A10,Commercial Parking Lot or Garage,1100-1199,LA BRANCH,-,-,1
01/30/2018,21,Theft,1A10,Commercial Parking Lot or Garage,1200-1299,LA BRANCH,-,-,1
01/31/2018,04,Rape,1A10,"Road, Street, or Sidewalk",400-499,AUSTIN ST,ST,-,1
01/31/2018,11,Theft,1A10,"Road, Street, or Sidewalk",1000-1099,AUSTIN ST,ST,-,1
01/31/2018,09,Theft,1A10,Commercial Parking Lot or Garage,1500-1599,POLK,-,-,1
01/31/2018,09,Theft,1A10,Office Building,1000-1099,P.O.BOX 15147,-,-,1
01/31/2018,08,Theft,1A10,Commercial Parking Lot or Garage,1500-1599,POLK,-,-,1
01/31/2018,18,Theft,1A10,Liquor Store,1600-1699,SAN JACINTO,ST,-,1
01/01/2018,01,Aggravated Assault,1A20,Bar or Night Club,5400-5499,PINECREEK,-,-,1
01/01/2018,09,Theft,1A20,"Road, Street, or Sidewalk",2600-2699,HOPKINS,-,-,1
01/01/2018,10,Theft,1A20,Bar or Night Club,200-299,GRAY ST,ST,-,1
01/01/2018,17,Theft,1A20,Bar or Night Club,2100-2199,ALLEN PKWY IB,-,-,1
01/02/2018,18,Robbery,1A20,"Road, Street, or Sidewalk",300-399,WEBSTER ST,ST,-,1
01/02/2018,21,Theft,1A20,Other Parking Lot,17800-17899,AUTUMN HILLS DRIVE,-,-,1
01/02/2018,22,Robbery,1A20,"Road, Street, or Sidewalk",300-399,HYDE PARK BLVD,BLVD,-,1
01/02/2018,18,Theft,1A20,Apartment Parking Lot,700-799,SAULNIER,-,-,1
01/02/2018,17,Theft,1A20,Apartment,1200-1299,SMITH,RD,-,1
01/02/2018,15,Theft,1A20,Bar or Night Club,10000-10099,WALKER,ST,-,1
01/02/2018,07,Theft,1A20,Garage or Carport,700-799,SAULNIER,-,-,1
01/02/2018,10,Theft,1A20,Commercial Parking Lot or Garage,300-399,TUAM,-,-,1
01/03/2018,23,Theft,1A20,"Road, Street, or Sidewalk",3300-3399,WHITNEY ST,ST,-,1
01/03/2018,06,Robbery,1A20,Commercial Parking Lot or Garage,2100-2199,BAGBY ST,ST,-,1
01/03/2018,08,Theft,1A20,Apartment Parking Lot,2900-2999,W DALLAS ST,ST,-,1
01/03/2018,08,Theft,1A20,Commercial Parking Lot or Garage,2900-2999,W DALLAS ST,ST,-,1
01/03/2018,07,Theft,1A20,Apartment Parking Lot,2900-2999,W DALLAS ST,ST,-,1
01/03/2018,07,Theft,1A20,Apartment Parking Lot,15300-15399,WILLOW SHORES,DR,-,1
01/03/2018,07,Theft,1A20,Garage or Carport,2900-2999,W DALLAS ST,ST,-,1
01/03/2018,06,Theft,1A20,Apartment Parking Lot,2900-2999,W DALLAS ST,ST,-,1
01/03/2018,12,Theft,1A20,Apartment Parking Lot,2900-2999,DALLAS ST,ST,-,1
01/03/2018,09,Theft,1A20,Apartment Parking Lot,2900-2999,W DALLAS ST,ST,-,4
01/03/2018,10,AutoTheft,1A20,"Road, Street, or Sidewalk",2300-2399,MASON,-,-,1
01/03/2018,13,Theft,1A20,"Road, Street, or Sidewalk",2100-2199,BALDWIN ST,ST,-,1
01/03/2018,16,AutoTheft,1A20,Bank or Savings Institution Parking Lot,3400-3499,U. S. HIGHWAY 641,-,-,1
01/03/2018,22,Theft,1A20,"Road, Street, or Sidewalk",4000-4099,CRESCENT,ST,-,1
01/03/2018,20,Theft,1A20,Apartment,1700-1799,CUSHING ST,ST,-,1
01/04/2018,11,Robbery,1A20,Restaurant or Cafeteria Parking Lot,2600-2699,LOUISIANA ST,ST,-,1
01/04/2018,10,Theft,1A20,"Road, Street, or Sidewalk",1500-1599,VALENTINE ST,ST,-,1
01/04/2018,13,AutoTheft,1A20,Bar or Night Club Parking Lot,600-699,FAIRVIEW AVE,-,-,1
01/04/2018,15,AutoTheft,1A20,Vehicle/Auto Sales/Lease/Auto Parts Store,2100-2199,LOUISIANA,ST,-,1
01/04/2018,15,Theft,1A20,"Other, Unknown, or Not Listed",400-499,BRANARD ST,ST,-,1
01/04/2018,21,Theft,1A20,Park and Ride Terminal,1800-1899,ALLEN PKWY OB,-,-,1
01/04/2018,19,Theft,1A20,Other Parking Lot,1900-1999,TARPLEY,CT,-,1
01/05/2018,00,Theft,1A20,"Road, Street, or Sidewalk",2400-2499,CAROLINE ST.,-,-,1
01/05/2018,11,Theft,1A20,Garage or Carport,2900-2999,HELENA,-,-,1
01/05/2018,10,Theft,1A20,"Road, Street, or Sidewalk",1500-1599,VALENTINE ST,ST,-,1
01/05/2018,07,Theft,1A20,Apartment Parking Lot,3600-3699,STANFORD,RD,-,1
01/05/2018,08,Theft,1A20,Bar or Night Club Parking Lot,500-599,ELGIN ST,ST,-,1
01/05/2018,01,Theft,1A20,"Road, Street, or Sidewalk",2200-2299,CONVERSE,-,-,1
01/05/2018,16,Theft,1A20,Other Parking Lot,UNK,ALLEN PKWY OB/GILLETTE ST,ST,-,1
01/05/2018,16,Theft,1A20,Residence or House,1900-1999,GENESEE ST,ST,-,1
01/05/2018,15,Burglary,1A20,Residence or House,1400-1499,STANFORD ST. UNIT A,-,-,1
01/05/2018,21,Theft,1A20,Miscellaneous Business (Non-Specific),12000-12099,BARRETT BRAE,-,-,1
01/05/2018,19,Theft,1A20,Residence or House,1000-1099,S SHEPHERD DR,-,-,1
01/06/2018,21,Theft,1A20,"Road, Street, or Sidewalk",2800-2899,MASON,-,-,1
01/06/2018,21,Aggravated Assault,1A20,Bus Stop,3300-3399,W DALLAS ST,ST,-,1
01/06/2018,22,Theft,1A20,"Road, Street, or Sidewalk",100-199,11TH ST APT REAR,-,N,1
01/06/2018,08,Theft,1A20,Apartment,700-799,DUNLAVY ST,ST,-,1
01/06/2018,09,Theft,1A20,Other Parking Lot,UNK,ALLEN PKWY OB/GILLETTE ST,ST,-,1
01/06/2018,08,Burglary,1A20,Apartment,700-799,DUNLAVY ST,ST,-,1
01/06/2018,01,Theft,1A20,Driveway,1200-1299,W PIERCE ST,ST,-,1
01/06/2018,01,Theft,1A20,"Road, Street, or Sidewalk",1100-1199,Y ST APT 327,-,-,1
01/06/2018,00,AutoTheft,1A20,"Road, Street, or Sidewalk",9000-9099,GAYLORD DR APT 68,-,-,1
01/07/2018,23,Aggravated Assault,1A20,Bar or Night Club,9600-9699,AIRPORT,BLVD,W,1
01/07/2018,20,Theft,1A20,"Other, Unknown, or Not Listed",UNK,GILLETTE ST / HOPSON,-,-,1
01/07/2018,16,Theft,1A20,Residence or House,3900-3999,GARROTT STREET,-,-,1
01/07/2018,19,AutoTheft,1A20,Commercial Parking Lot or Garage,2900-2999,DALLAS ST,ST,-,1
01/07/2018,13,Robbery,1A20,Bar or Night Club,2500-2599,BAGBY ST,ST,-,1
01/08/2018,11,Theft,1A20,"Road, Street, or Sidewalk",600-699,AVONDALE ST,ST,-,1
01/08/2018,09,Theft,1A20,Apartment Parking Lot,3600-3699,GARROTT ST,ST,-,1
01/08/2018,09,Theft,1A20,"Road, Street, or Sidewalk",200-299,WESTHEIMER RD,RD,-,1
01/08/2018,08,Theft,1A20,Restaurant or Cafeteria Parking Lot,1100-1199,WESTHEIMER RD,RD,-,1
01/08/2018,08,Theft,1A20,"Road, Street, or Sidewalk",300-399,HADLEY,ST,-,1
01/08/2018,15,Theft,1A20,"Gym, Recreat, Club House, Indoor Pool",1900-1999,GRAY,ST,W,1
01/08/2018,15,Theft,1A20,"Other, Unknown, or Not Listed",3600-3699,DALLAS,ST,W,1
01/08/2018,15,Burglary,1A20,Apartment,300-399,GRAY,ST,-,1
01/08/2018,17,Burglary,1A20,Apartment,1200-1299,1253 1,-,-,1
01/09/2018,10,Theft,1A20,Apartment Parking Lot,1400-1499,FANNIN,ST,-,1
01/09/2018,15,Theft,1A20,Commercial Parking Lot or Garage,300-399,HADLEY ST,ST,-,1
01/10/2018,11,Robbery,1A20,"Road, Street, or Sidewalk",UNK,ELGIN ST/WESTHEIMER RD,RD,-,1
01/10/2018,09,Burglary,1A20,Residence or House,600-699,W BELL ST,ST,-,1
01/10/2018,07,Burglary,1A20,Miscellaneous Business (Non-Specific),2200-2299,LOUISIANA,ST,-,1
01/10/2018,17,Theft,1A20,Restaurant or Cafeteria,1000-1099,WESTHEIMER,RD,-,1
01/10/2018,17,Theft,1A20,"Road, Street, or Sidewalk",500-599,ELGIN ST,ST,-,1
01/11/2018,01,Theft,1A20,Bar or Night Club Parking Lot,9000-9099,TOWNPARK 415,-,-,1
01/11/2018,11,Theft,1A20,Bar or Night Club,800-899,PACIFIC,-,-,1
01/11/2018,21,Robbery,1A20,"Road, Street, or Sidewalk",800-899,CLEVELAND ST,ST,-,1
01/11/2018,20,Theft,1A20,Commercial Parking Lot or Garage,1000-1099,S SHEPHERD DR,-,-,1
01/11/2018,19,Theft,1A20,"Other, Unknown, or Not Listed",700-799,DUNLAVY ST,ST,-,1
01/12/2018,10,Aggravated Assault,1A20,Apartment Parking Lot,1500-1599,BAILEY ST,ST,-,1
01/12/2018,10,Theft,1A20,Driveway,800-899,2 FAIRVIEW,ST,-,1
01/12/2018,22,Theft,1A20,Strip Business Center Parking Lot,500-599,W GRAY ST,ST,-,1
01/12/2018,20,AutoTheft,1A20,"Road, Street, or Sidewalk",100-199,AVONDALE ST,ST,-,1
01/12/2018,19,Burglary,1A20,Miscellaneous Business (Non-Specific),2700-2799,ALLEN PKWY IB,-,-,1
01/13/2018,10,Theft,1A20,"Road, Street, or Sidewalk",1000-1099,RUTLAND ST.,-,-,1
01/13/2018,12,Theft,1A20,Apartment Parking Lot,UNK,OAK CT,-,-,1
01/13/2018,12,Theft,1A20,Other Parking Lot,1900-1999,MONTROSE BLVD,BLVD,-,1
01/13/2018,12,AutoTheft,1A20,"Road, Street, or Sidewalk",800-899,PACIFIC,-,-,1
01/13/2018,03,Burglary,1A20,Restaurant or Cafeteria Parking Lot,3900-3999,MONTROSE,BLVD,-,1
01/13/2018,06,Theft,1A20,Restaurant or Cafeteria Parking Lot,400-499,W GRAY ST,ST,-,1
01/13/2018,13,Theft,1A20,"Road, Street, or Sidewalk",400-499,BEAR CANYON DR.,-,-,1
01/13/2018,17,Theft,1A20,"Road, Street, or Sidewalk",800-899,WESTHEIMER RD,RD,-,1
01/13/2018,21,AutoTheft,1A20,Other Parking Lot,600-699,BRANARD ST,ST,-,1
01/13/2018,21,Theft,1A20,"Parks and Recreation, Zoo, Swimming Pool",5500-5599,CHEENA,DR,-,1
01/13/2018,20,Robbery,1A20,"Road, Street, or Sidewalk",700-799,GRAY,ST,W,1
01/14/2018,14,Aggravated Assault,1A20,Residence or House,2400-2499,DRISCOLL,ST,-,1
01/14/2018,13,Burglary,1A20,Residence or House,2500-2599,MASON,ST,-,1
01/14/2018,01,Theft,1A20,Apartment Parking Lot,4300-4399,LAKE KEMP,CT,-,1
01/14/2018,21,Theft,1A20,Bar or Night Club Parking Lot,8500-8599,CROSS COUNTRY DR.,-,-,1
01/14/2018,21,Theft,1A20,"Road, Street, or Sidewalk",300-399,WESTHEIMER RD,RD,-,1
01/14/2018,19,Theft,1A20,"Road, Street, or Sidewalk",600-699,GRAY ST,ST,-,1
01/14/2018,16,Theft,1A20,Convenience Store,2000-2099,GRAY,ST,W,1
01/14/2018,17,Theft,1A20,"Road, Street, or Sidewalk",2400-2499,BRAZOS ST,ST,-,1
01/14/2018,18,Aggravated Assault,1A20,Bar or Night Club,100-199,GRAY ST,ST,-,1
01/15/2018,02,Theft,1A20,"Road, Street, or Sidewalk",13300-13399,JASMINE LANDING,LN,-,1
01/15/2018,13,Theft,1A20,"Road, Street, or Sidewalk",500-599,W CLAY ST,ST,-,1
01/15/2018,14,Theft,1A20,"Road, Street, or Sidewalk",600-699,ALLEN PKWY OB,-,-,1
01/15/2018,19,Burglary,1A20,Condominium,2000-2099,ELMEN,ST,-,1
01/15/2018,18,Aggravated Assault,1A20,"Road, Street, or Sidewalk",4600-4699,EVERGREEN,ST,-,4
01/16/2018,00,Theft,1A20,Apartment Parking Lot,3400-3499,LOUISIANA ST,ST,-,1
01/16/2018,19,Theft,1A20,Restaurant or Cafeteria Parking Lot,14000-14099,WHITE CLOUD,LN,-,1
01/16/2018,13,Theft,1A20,Commercial Parking Lot or Garage,3200-3299,LOUISIANA ST,ST,-,1
01/16/2018,13,Theft,1A20,Restaurant or Cafeteria,1700-1799,SEASPRAY,CT,-,1
01/16/2018,12,Theft,1A20,Convenience Store Parking Lot,900-999,W ALABAMA ST,ST,-,1
01/16/2018,06,Theft,1A20,Commercial Parking Lot or Garage,3200-3299,LOUISIANA ST,ST,-,1
01/17/2018,18,Theft,1A20,Restaurant or Cafeteria Parking Lot,400-499,GRAY ST,ST,-,1
01/17/2018,19,Theft,1A20,"Road, Street, or Sidewalk",1100-1199,BAGBY,ST,-,1
01/17/2018,21,Theft,1A20,Other Parking Lot,8200-8299,BOYD ST.,-,-,1
01/17/2018,21,Theft,1A20,Strip Business Center Parking Lot,500-599,WAUGH DR,-,-,1
01/17/2018,23,Theft,1A20,Strip Business Center Parking Lot,2000-2099,W GRAY ST,ST,-,1
01/17/2018,15,Aggravated Assault,1A20,"Road, Street, or Sidewalk",600-699,MCGOWEN ST,ST,-,1
01/17/2018,15,Theft,1A20,Construction Site,1200-1299,PEDEN,-,-,1
01/18/2018,09,Theft,1A20,Apartment Parking Lot,500-599,RICHMOND AVE,-,-,1
01/18/2018,07,Burglary,1A20,Apartment,100-199,W GRAY ST,ST,-,1
01/18/2018,14,Theft,1A20,"Road, Street, or Sidewalk",1100-1199,SAULNIER,-,-,1
01/18/2018,12,Theft,1A20,Grocery Store or Supermarket,1900-1999,GRAY,ST,W,1
01/18/2018,14,Burglary,1A20,Apartment,2600-2699,STANFORD,RD,-,1
01/18/2018,15,Theft,1A20,Residence or House,300-399,HYDE PARK BLVD,BLVD,-,1
01/19/2018,09,Theft,1A20,"Road, Street, or Sidewalk",3600-3699,GARROTT ST,ST,-,1
01/19/2018,10,Theft,1A20,Apartment Parking Lot,900-999,GILLETTE ST,ST,-,1
01/19/2018,10,Burglary,1A20,Residence or House,1700-1799,STANFORD,RD,-,1
01/19/2018,12,Theft,1A20,Commercial Parking Lot or Garage,900-999,GILLETTE ST,ST,-,1
01/19/2018,13,Theft,1A20,Restaurant or Cafeteria Parking Lot,400-499,W GRAY ST,ST,-,1
01/19/2018,16,Theft,1A20,Restaurant or Cafeteria Parking Lot,400-499,PO BOX 979055,-,-,1
01/19/2018,22,Theft,1A20,"Road, Street, or Sidewalk",2700-2799,PO BOX 610027,-,-,1
01/19/2018,20,Theft,1A20,"Road, Street, or Sidewalk",1000-1099,CALIFORNIA ST,ST,-,1
01/19/2018,20,Theft,1A20,"Road, Street, or Sidewalk",1200-1299,CALIFORNIA ST,ST,-,1
01/19/2018,20,Theft,1A20,"Road, Street, or Sidewalk",2000-2099,HUGHES RANCH ROAD,-,-,1
01/19/2018,20,Theft,1A20,"Road, Street, or Sidewalk",2700-2799,WAUGH DR,-,-,1
01/19/2018,23,Aggravated Assault,1A20,Residence or House,1200-1299,VICTOR,ST,-,1
01/20/2018,00,Theft,1A20,Drug Store or Medical Supply,400-499,GRAY,ST,-,1
01/20/2018,21,Theft,1A20,"Road, Street, or Sidewalk",15100-15199,CORAL OAK COURT,-,-,1
01/20/2018,17,Theft,1A20,Department or Discount Store,1500-1599,GRAY,ST,W,1
01/20/2018,19,Theft,1A20,Other Parking Lot,7500-7599,CAMBRIDGE,-,-,1
01/20/2018,16,Theft,1A20,Apartment,1800-1899,GILLETTE ST,ST,-,1
01/20/2018,15,Theft,1A20,Commercial Parking Lot or Garage,1600-1699,DALLAS ST,ST,-,1
01/20/2018,11,Burglary,1A20,Residence or House,900-999,BOMAR ST,ST,-,1
01/21/2018,05,AutoTheft,1A20,"Road, Street, or Sidewalk",1300-1399,VICTOR ST,ST,-,1
01/21/2018,02,Theft,1A20,Other Parking Lot,500-599,ELGIN ST,ST,-,1
01/21/2018,02,Theft,1A20,"Road, Street, or Sidewalk",1500-1599,VALENTINE ST,ST,-,2
01/21/2018,02,Theft,1A20,"Road, Street, or Sidewalk",1700-1799,PO BOX 20089,-,-,1
01/21/2018,17,Theft,1A20,"Road, Street, or Sidewalk",8500-8599,LEMONMINT MEADOW,DR,-,1
01/21/2018,10,AutoTheft,1A20,"Road, Street, or Sidewalk",400-499,AVONDALE ST,ST,-,1
01/21/2018,09,Theft,1A20,Miscellaneous Business (Non-Specific),600-699,FRANCIS ST,ST,-,1
01/22/2018,05,Theft,1A20,Drug Store or Medical Supply,3300-3399,MONTROSE,BLVD,-,1
01/22/2018,07,AutoTheft,1A20,Apartment Parking Lot,2700-2799,BRAZOS ST,ST,-,1
01/22/2018,22,Theft,1A20,"Road, Street, or Sidewalk",100-199,GRAY ST,ST,-,1
01/22/2018,21,Theft,1A20,Convenience Store Parking Lot,400-499,GRAY ST,ST,-,1
01/22/2018,21,Theft,1A20,Residence or House,1400-1499,ONEIL,-,-,1
01/22/2018,20,Theft,1A20,Restaurant or Cafeteria,2000-2099,BAGBY ST,ST,-,1
01/22/2018,17,Theft,1A20,Apartment,2200-2299,SMITH ST,ST,-,1
01/22/2018,09,Theft,1A20,"Parks and Recreation, Zoo, Swimming Pool",UNK,ALLEN PKWY OB/MONTROSE EXIT,-,-,1
01/22/2018,03,Rape,1A20,High Rise,4300-4399,MERRIEWEATHER,ST,-,1
01/22/2018,10,Aggravated Assault,1A20,Restaurant or Cafeteria,1400-1499,MONTROSE,BLVD,-,1
01/22/2018,12,Burglary,1A20,Residence or House,3500-3599,WEST DALLAS,ST,-,1
01/22/2018,23,Theft,1A20,Bar or Night Club Parking Lot,500-599,ELGIN ST,ST,-,1
01/23/2018,00,Theft,1A20,Other Parking Lot,2900-2999,ROLIDO,DR,-,1
01/23/2018,00,Theft,1A20,"Road, Street, or Sidewalk",2700-2799,LOUISIANA ST,ST,-,1
01/23/2018,00,Theft,1A20,"Road, Street, or Sidewalk",14000-14099,UTOPIA,DR,-,1
01/23/2018,10,Theft,1A20,Apartment,4800-4899,LOOP CENTRAL,DR,-,1
01/23/2018,19,Theft,1A20,Other Parking Lot,1000-1099,ALLEN PKWY OB,-,-,1
01/23/2018,19,Theft,1A20,Other Parking Lot,3300-3399,HWY 6,-,-,1
01/24/2018,16,Theft,1A20,Department or Discount Store,1500-1599,GRAY,ST,W,1
01/24/2018,01,Theft,1A20,Bar or Night Club Parking Lot,10200-10299,CANYON ROSE,LN,-,1
01/24/2018,01,Theft,1A20,"Road, Street, or Sidewalk",15500-15599,AMBER MANOR LANE,-,-,1
01/24/2018,11,Theft,1A20,Bar or Night Club Parking Lot,3100-3199,BAGBY ST,ST,-,1
01/24/2018,10,Theft,1A20,Commercial Parking Lot or Garage,1000-1099,WAUGH DR,-,-,1
01/24/2018,10,Burglary,1A20,"Vacant Single Occ Resd(House,Townhs,Dplex)",3500-3599,HOMELESS,-,-,1
01/24/2018,23,Theft,1A20,Commercial Parking Lot or Garage,500-599,ELGIN ST,ST,-,1
01/24/2018,21,Theft,1A20,"Road, Street, or Sidewalk",3200-3299,D AMICO ST,ST,-,1
01/24/2018,22,Theft,1A20,Other Parking Lot,300-399,WESTHEIMER RD,RD,-,1
01/24/2018,21,Burglary,1A20,Apartment,500-599,SUL ROSS,-,-,1
01/25/2018,00,Theft,1A20,"Road, Street, or Sidewalk",19800-19899,HOLLY WALK LN,CT,-,1
01/25/2018,12,Theft,1A20,Restaurant or Cafeteria Parking Lot,400-499,GRAY ST,ST,-,1
