Date,Hour,Offense Type,Beat,Premise,Block Range,Street Name,Type,Suffix,Offenses
04/03/2018,05,Theft,18F30,Apartment Parking Lot,2500-2599,AUGUSTA,DR,-,1
04/03/2018,05,Theft,18F30,Apartment Parking Lot,3700-3799,HILLCROFT,AVE,-,1
04/03/2018,16,Aggravated Assault,18F30,Service or Gas Station,5800-5899,WESTHEIMER,RD,-,1
04/03/2018,19,Robbery,18F30,"Road, Street, or Sidewalk",6300-6399,BEVERLY HILL,ST,-,1
04/04/2018,23,Theft,18F30,Restaurant or Cafeteria Parking Lot,6000-6099,WESTHEIMER,RD,-,1
04/04/2018,22,Theft,18F30,Restaurant or Cafeteria Parking Lot,5800-5899,BEVERLY HILL,ST,-,1
04/04/2018,22,Theft,18F30,Strip Business Center Parking Lot,5800-5899,WESTHEIMER,RD,-,1
04/04/2018,12,Aggravated Assault,18F30,Apartment,6500-6599,WESTHEIMER,RD,-,1
04/04/2018,11,Theft,18F30,Apartment Parking Lot,5700-5799,SAN FELIPE,ST,-,1
04/04/2018,09,Theft,18F30,Apartment Parking Lot,2000-2099,AUGUSTA,DR,-,1
04/04/2018,09,Theft,18F30,Apartment Parking Lot,5700-5799,SAN FELIPE,ST,-,1
04/05/2018,18,Theft,18F30,"Gym, Recreat, Club House, Indoor Pool",1300-1399,AUGUSTA,DR,-,1
04/05/2018,17,Robbery,18F30,"Road, Street, or Sidewalk",6300-6399,BEVERLY HILL,ST,-,1
04/05/2018,21,Theft,18F30,Restaurant or Cafeteria Parking Lot,2700-2799,CHIMNEY ROCK,RD,-,1
04/05/2018,16,Theft,18F30,Commercial Parking Lot or Garage,1300-1399,AUGUSTA,DR,-,1
04/05/2018,08,Theft,18F30,Apartment Parking Lot,2800-2899,BRIARHURST,ST,-,1
04/06/2018,21,Theft,18F30,"Road, Street, or Sidewalk",2500-2599,BRIAR RIDGE,DR,-,1
04/06/2018,19,Theft,18F30,Other Parking Lot,5800-5899,SAN FELIPE,ST,-,1
04/06/2018,16,Theft,18F30,Apartment,5900-5999,BEVERLY HILL,ST,-,1
04/06/2018,11,Aggravated Assault,18F30,Bar or Night Club,6000-6099,RICHMOND,AVE,-,1
04/07/2018,00,Aggravated Assault,18F30,Bar or Night Club,6000-6099,RICHMOND,AVE,-,1
04/07/2018,19,Burglary,18F30,Apartment,1100-1199,BERING,DR,-,1
04/07/2018,20,Theft,18F30,Other Parking Lot,2700-2799,HILLCROFT,AVE,-,1
04/07/2018,10,Burglary,18F30,Rental Storage Facility,6300-6399,FAIRDALE,LN,-,1
04/07/2018,12,Theft,18F30,Apartment Parking Lot,2300-2399,BERING,DR,-,1
04/07/2018,13,Theft,18F30,Apartment,6400-6499,WESTHEIMER,RD,-,1
04/07/2018,16,Burglary,18F30,Apartment,3000-3099,GREENRIDGE,DR,-,1
04/08/2018,01,Theft,18F30,Apartment,6400-6499,WESTHEIMER,RD,-,1
04/08/2018,08,Burglary,18F30,Apartment,2500-2599,AUGUSTA,DR,-,1
04/08/2018,22,Robbery,18F30,"Road, Street, or Sidewalk",2600-2699,BERING,DR,-,1
04/09/2018,10,Theft,18F30,Residence or House,600-699,SHADYWOOD,RD,-,1
04/09/2018,08,Theft,18F30,Apartment Parking Lot,6100-6199,BEVERLY HILL,ST,-,1
04/09/2018,19,Theft,18F30,Restaurant or Cafeteria Parking Lot,5800-5899,WESTHEIMER,RD,-,1
04/09/2018,19,Theft,18F30,"Road, Street, or Sidewalk",2900-2999,UNITY,DR,-,1
04/10/2018,09,Theft,18F30,"Road, Street, or Sidewalk",5700-5799,RICHMOND,AVE,-,1
04/10/2018,20,Theft,18F30,Residence or House,5900-5999,WOODWAY PLACE,CT,-,1
04/10/2018,16,Theft,18F30,Apartment Parking Lot,6100-6199,FAIRDALE,LN,-,1
04/11/2018,09,Theft,18F30,Commercial Parking Lot or Garage,2600-2699,FOUNTAIN VIEW,DR,-,1
04/11/2018,09,Theft,18F30,Garage or Carport,2600-2699,FOUNTAIN VIEW,DR,-,1
04/11/2018,10,Theft,18F30,Apartment Parking Lot,2600-2699,FOUNTAIN VIEW,DR,-,1
04/11/2018,10,Theft,18F30,Commercial Parking Lot or Garage,5900-5999,WESTHEIMER,RD,-,1
04/11/2018,08,Theft,18F30,Other Parking Lot,6900-6999,RICHMOND,AVE,-,1
04/11/2018,22,Theft,18F30,Restaurant or Cafeteria Parking Lot,5700-5799,RICHMOND,AVE,-,1
04/11/2018,22,Theft,18F30,Strip Business Center Parking Lot,5700-5799,WESTHEIMER,RD,-,1
04/11/2018,16,Theft,18F30,Driveway,5800-5899,SUGAR HILL,DR,-,1
04/12/2018,04,Robbery,18F30,Apartment Parking Lot,6300-6399,SKYLINE,DR,-,1
04/12/2018,02,Aggravated Assault,18F30,Strip Business Center Parking Lot,3100-3199,FOUNTAIN VIEW,DR,-,2
04/12/2018,09,Theft,18F30,Apartment,1800-1899,AUGUSTA,DR,-,1
04/12/2018,13,Aggravated Assault,18F30,Apartment,2700-2799,BRIARGROVE,DR,-,1
04/12/2018,16,Theft,18F30,Apartment Parking Lot,2700-2799,BRIARGROVE,DR,-,1
04/12/2018,15,Theft,18F30,Apartment Parking Lot,6400-6499,WESTHEIMER,RD,-,1
04/12/2018,20,Theft,18F30,"Other, Unknown, or Not Listed",2800-2899,GREENRIDGE,DR,-,1
04/12/2018,20,Theft,18F30,Strip Business Center Parking Lot,2500-2599,BERING,DR,-,1
04/13/2018,21,Theft,18F30,Restaurant or Cafeteria Parking Lot,6100-6199,WESTHEIMER,RD,-,1
04/13/2018,12,Theft,18F30,Apartment,6300-6399,BEVERLY HILL,ST,-,1
04/13/2018,16,Burglary,18F30,Apartment,6300-6399,WINDSWEPT,LN,-,1
04/14/2018,10,Theft,18F30,Condominium,2700-2799,BRIARHURST,ST,-,1
04/14/2018,15,Theft,18F30,Commercial Parking Lot or Garage,5700-5799,WOODWAY,DR,-,1
04/14/2018,14,Theft,18F30,Other Parking Lot,6500-6599,WOODWAY,DR,-,1
04/15/2018,01,Aggravated Assault,18F30,Bar or Night Club,6000-6099,RICHMOND,AVE,-,1
04/15/2018,02,Theft,18F30,Bar or Night Club Parking Lot,3100-3199,FOUNTAIN VIEW,DR,-,1
04/15/2018,11,Theft,18F30,Apartment Parking Lot,3000-3099,GREENRIDGE,DR,-,1
04/15/2018,08,Aggravated Assault,18F30,Apartment,6000-6099,BEVERLY HILL,ST,-,5
04/15/2018,16,Theft,18F30,Restaurant or Cafeteria Parking Lot,6100-6199,WESTHEIMER,RD,-,1
04/15/2018,13,AutoTheft,18F30,Apartment Parking Lot,3700-3799,HILLCROFT,AVE,-,1
04/15/2018,18,Theft,18F30,Residence or House,1500-1599,BERING,DR,-,1
04/16/2018,12,Theft,18F30,Bar or Night Club Parking Lot,1800-1899,FOUNTAIN VIEW,DR,-,1
04/16/2018,12,Robbery,18F30,"Road, Street, or Sidewalk",6400-6499,SKYLINE,DR,-,1
04/16/2018,12,Burglary,18F30,Apartment,6000-6099,BEVERLY HILL,ST,-,1
04/16/2018,10,Theft,18F30,Apartment,6400-6499,WESTHEIMER,RD,-,1
04/16/2018,11,Burglary,18F30,Apartment,6100-6199,WINSOME,LN,-,1
04/16/2018,09,Theft,18F30,Restaurant or Cafeteria Parking Lot,2600-2699,BRIAR RIDGE,DR,-,1
04/16/2018,05,Aggravated Assault,18F30,Sexually Oriented Club,6300-6399,RICHMOND,AVE,-,1
04/16/2018,03,Theft,18F30,Other Parking Lot,5600-5699,STAR,LN,-,1
04/17/2018,11,AutoTheft,18F30,Service or Gas Station,6400-6499,WINDSWEPT,LN,-,1
04/17/2018,09,Theft,18F30,Alley,3000-3099,FOUNTAIN VIEW,DR,-,1
04/18/2018,17,AutoTheft,18F30,Commercial Parking Lot or Garage,2600-2699,AUGUSTA,DR,-,1
04/18/2018,18,Theft,18F30,Drug Store or Medical Supply,6500-6599,WESTHEIMER,RD,-,1
04/18/2018,19,Theft,18F30,Service or Gas Station,3200-3299,CHIMNEY ROCK,RD,-,1
04/18/2018,11,Theft,18F30,Bank or Savings Institution Parking Lot,5800-5899,WESTHEIMER,RD,-,1
04/18/2018,00,Aggravated Assault,18F30,Apartment,6400-6499,WESTHEIMER,RD,-,1
04/19/2018,06,Aggravated Assault,18F30,"Road, Street, or Sidewalk",6400-6499,WINDSWEPT,LN,-,1
04/19/2018,07,AutoTheft,18F30,Apartment Parking Lot,2600-2699,AUGUSTA,DR,-,1
04/19/2018,15,Theft,18F30,Grocery Store or Supermarket Parking Lot,5800-5899,SAN FELIPE,ST,-,1
04/19/2018,23,Theft,18F30,Restaurant or Cafeteria Parking Lot,6100-6199,WESTHEIMER,RD,-,1
04/19/2018,20,Theft,18F30,Other Parking Lot,1500-1599,AUGUSTA,DR,-,1
04/19/2018,21,Theft,18F30,Other Parking Lot,1300-1399,AUGUSTA,DR,-,1
04/20/2018,01,Burglary,18F30,Apartment,6300-6399,WINDSWEPT,LN,-,1
04/20/2018,01,Theft,18F30,"Road, Street, or Sidewalk",6300-6399,FAIRDALE,LN,-,1
04/20/2018,02,Theft,18F30,"Road, Street, or Sidewalk",3000-3099,UNITY,DR,-,1
04/20/2018,02,Theft,18F30,Strip Business Center Parking Lot,5600-5699,RICHMOND,AVE,-,1
04/20/2018,19,Theft,18F30,Apartment Parking Lot,5600-5699,DOLORES,ST,-,1
04/20/2018,18,Theft,18F30,Strip Business Center Parking Lot,6100-6199,WESTHEIMER,RD,-,1
04/20/2018,15,Burglary,18F30,Apartment,6300-6399,SKYLINE,DR,-,1
04/21/2018,23,Robbery,18F30,Apartment Parking Lot,6300-6399,WINDSWEPT,LN,-,1
04/21/2018,23,AutoTheft,18F30,Commercial Parking Lot or Garage,3300-3399,CHIMNEY ROCK,RD,-,1
04/22/2018,02,Theft,18F30,"Road, Street, or Sidewalk",3300-3399,UNITY,DR,-,1
04/22/2018,02,Theft,18F30,Strip Business Center Parking Lot,6000-6099,RICHMOND,AVE,-,1
04/22/2018,18,Aggravated Assault,18F30,Apartment,5800-5899,INWOOD,DR,-,1
04/22/2018,13,AutoTheft,18F30,"Road, Street, or Sidewalk",3700-3799,HILLCROFT,AVE,-,1
04/23/2018,10,Aggravated Assault,18F30,Apartment,6100-6199,FAIRDALE,LN,-,1
04/23/2018,16,Theft,18F30,Grocery Store or Supermarket,5800-5899,SAN FELIPE,ST,-,1
04/23/2018,20,Theft,18F30,Strip Business Center Parking Lot,6100-6199,WESTHEIMER,RD,-,1
04/23/2018,21,Theft,18F30,Restaurant or Cafeteria Parking Lot,5700-5799,WOODWAY,DR,-,1
04/24/2018,07,Theft,18F30,Driveway,3100-3199,FAIRDALE OAKS,DR,-,1
04/24/2018,14,Theft,18F30,Commercial Parking Lot or Garage,3300-3399,CHIMNEY ROCK,RD,-,1
04/24/2018,14,Burglary,18F30,Residence or House,1900-1999,NANTUCKET,DR,-,1
04/24/2018,11,Theft,18F30,Service or Gas Station,5600-5699,SOUTHWEST,ST,-,1
04/24/2018,13,Theft,18F30,Commercial Building,500-599,BERING,DR,-,1
04/24/2018,20,Burglary,18F30,Residence or House,6200-6299,VALLEY FORGE,DR,-,1
04/24/2018,21,Theft,18F30,Restaurant or Cafeteria Parking Lot,5700-5799,WESTHEIMER,RD,-,1
04/24/2018,19,Theft,18F30,Specialty Store (Non-Specific),5800-5899,SAN FELIPE,ST,-,1
04/25/2018,08,Aggravated Assault,18F30,"Road, Street, or Sidewalk",5800-5899,BEVERLY HILL,ST,-,1
04/25/2018,01,Theft,18F30,Restaurant or Cafeteria Parking Lot,6000-6099,FAIRDALE,LN,-,1
04/25/2018,00,Theft,18F30,Strip Business Center Parking Lot,3300-3399,CHIMNEY ROCK,RD,-,1
04/25/2018,16,Theft,18F30,Other Parking Lot,5600-5699,STAR,LN,-,1
04/25/2018,15,Burglary,18F30,Apartment,6300-6399,WINDSWEPT,LN,-,1
04/25/2018,10,Theft,18F30,Apartment Parking Lot,2500-2599,BERING,DR,-,1
04/25/2018,10,Theft,18F30,Other Parking Lot,5600-5699,STAR,LN,-,1
04/25/2018,22,Theft,18F30,Strip Business Center Parking Lot,5700-5799,WESTHEIMER,RD,-,1
04/25/2018,21,Robbery,18F30,Apartment Parking Lot,6000-6099,BEVERLY HILL,ST,-,1
04/25/2018,19,Aggravated Assault,18F30,Apartment,6400-6499,WINDSWEPT,LN,-,1
04/25/2018,17,Theft,18F30,Other Parking Lot,1500-1599,AUGUSTA,DR,-,1
04/25/2018,17,Theft,18F30,Restaurant or Cafeteria Parking Lot,5700-5799,SAN FELIPE,ST,-,1
04/26/2018,07,Theft,18F30,"Road, Street, or Sidewalk",6200-6299,LONGMONT,DR,-,1
04/26/2018,09,AutoTheft,18F30,"Road, Street, or Sidewalk",1000-1099,NANTUCKET,DR,-,1
04/26/2018,10,Theft,18F30,Service or Gas Station,5700-5799,WESTHEIMER,RD,-,1
04/26/2018,22,Theft,18F30,Restaurant or Cafeteria Parking Lot,2700-2799,FOUNTAIN VIEW,DR,-,1
04/27/2018,12,Aggravated Assault,18F30,Commercial Building,1800-1899,BERING,DR,-,1
04/27/2018,12,Theft,18F30,Vehicle/Auto Sales/Lease/Auto Parts Store,5600-5699,STAR,LN,-,1
04/27/2018,15,Burglary,18F30,Residence or House,6300-6399,FAIRDALE,LN,-,1
04/27/2018,15,Theft,18F30,Restaurant or Cafeteria,5700-5799,WOODWAY,DR,-,1
04/27/2018,16,AutoTheft,18F30,Residence or House,6000-6099,BEVERLY HILL,ST,-,1
04/28/2018,23,AutoTheft,18F30,Apartment Parking Lot,6000-6099,BEVERLY HILL,ST,-,1
04/28/2018,15,Theft,18F30,Bar or Night Club Parking Lot,6000-6099,RICHMOND,AVE,-,1
04/28/2018,14,Theft,18F30,Garage or Carport,2600-2699,FOUNTAIN VIEW,DR,-,1
04/28/2018,10,Theft,18F30,Apartment Parking Lot,2600-2699,FOUNTAIN VIEW,DR,-,1
04/28/2018,08,Theft,18F30,Apartment Parking Lot,2100-2199,FOUNTAIN VIEW,DR,-,1
04/28/2018,03,Aggravated Assault,18F30,Apartment Parking Lot,2900-2999,BRIARHURST,ST,-,2
04/28/2018,05,Aggravated Assault,18F30,Bar or Night Club,3300-3399,CHIMNEY ROCK,RD,-,1
04/29/2018,09,AutoTheft,18F30,Residence or House,6000-6099,BEVERLY HILL,ST,-,1
04/29/2018,10,Burglary,18F30,Apartment,2700-2799,BRIARGROVE,DR,-,1
04/29/2018,10,Theft,18F30,Apartment Parking Lot,6100-6199,BEVERLY HILL,ST,-,1
04/29/2018,05,Theft,18F30,Apartment Parking Lot,6100-6199,BEVERLY HILL,ST,-,1
04/29/2018,06,Theft,18F30,Apartment Parking Lot,6100-6199,BEVERLY HILL,ST,-,1
04/29/2018,17,AutoTheft,18F30,"Parks and Recreation, Zoo, Swimming Pool",5900-5999,RICHMOND,AVE,-,1
04/29/2018,18,Theft,18F30,Apartment Parking Lot,2600-2699,FOUNTAIN VIEW,DR,-,1
04/29/2018,19,Theft,18F30,Bar or Night Club Parking Lot,6000-6099,RICHMOND,AVE,-,1
04/29/2018,19,Theft,18F30,Middle School,1800-1899,BERING,DR,-,1
04/30/2018,14,Burglary,18F30,Apartment,2700-2799,BRIARGROVE,DR,-,1
04/30/2018,07,Burglary,18F30,Apartment,1400-1499,FOUNTAIN VIEW,DR,-,1
04/30/2018,11,Theft,18F30,Other Parking Lot,5700-5799,RICHMOND,AVE,-,1
04/01/2018,23,Robbery,18F40,Apartment Parking Lot,2700-2799,JEANETTA,ST,-,1
04/01/2018,06,Theft,18F40,"Road, Street, or Sidewalk",2700-2799,DUNVALE,RD,-,1
04/01/2018,14,Theft,18F40,Apartment,2500-2599,TANGLEWILDE,ST,-,1
04/02/2018,02,Robbery,18F40,Other Parking Lot,3100-3199,HILLCROFT,AVE,-,1
04/02/2018,20,Theft,18F40,Restaurant or Cafeteria Parking Lot,1400-1499,VOSS,RD,S,1
04/02/2018,20,Robbery,18F40,Restaurant or Cafeteria Parking Lot,9300-9399,WESTHEIMER,RD,-,1
04/02/2018,15,Theft,18F40,Apartment Parking Lot,2600-2699,LAZY HOLLOW,DR,-,1
04/02/2018,12,Theft,18F40,Apartment Parking Lot,7600-7699,HIGHMEADOW,DR,-,1
04/03/2018,15,Rape,18F40,Apartment,1900-1999,WINROCK,BLVD,-,1
04/03/2018,12,Aggravated Assault,18F40,Restaurant or Cafeteria Parking Lot,9300-9399,WESTHEIMER,RD,-,1
04/04/2018,08,Theft,18F40,Apartment Parking Lot,2700-2799,JEANETTA,ST,-,1
04/04/2018,08,Theft,18F40,Apartment Parking Lot,6400-6499,SAN FELIPE,ST,-,1
04/04/2018,13,Burglary,18F40,Drug Store or Medical Supply,6500-6599,SAN FELIPE,ST,-,1
04/04/2018,14,Burglary,18F40,Miscellaneous Business (Non-Specific),8900-8999,CLARKCREST,ST,-,1
04/04/2018,16,Aggravated Assault,18F40,Apartment,2800-2899,JEANETTA,ST,-,1
04/04/2018,15,Burglary,18F40,Apartment,2500-2599,OLD FARM,RD,-,1
04/05/2018,08,Burglary,18F40,Residence or House,7800-7899,RICHMOND,AVE,-,1
04/05/2018,09,Theft,18F40,Restaurant or Cafeteria Parking Lot,2600-2699,GESSNER,RD,S,1
04/05/2018,15,Burglary,18F40,Apartment,7900-7999,WESTHEIMER,RD,-,1
04/05/2018,20,Theft,18F40,Strip Business Center Parking Lot,6400-6499,WOODWAY,DR,-,1
04/06/2018,08,Theft,18F40,Restaurant or Cafeteria Parking Lot,6400-6499,WOODWAY,DR,-,1
04/06/2018,07,Theft,18F40,Apartment Parking Lot,7600-7699,BURGOYNE,RD,-,1
04/06/2018,22,Burglary,18F40,Condominium,8200-8299,RICHMOND,AVE,-,1
04/06/2018,18,Rape,18F40,Apartment Parking Lot,7900-7999,WESTHEIMER,RD,-,1
04/06/2018,20,AutoTheft,18F40,Apartment Parking Lot,2500-2599,LAZY HOLLOW,DR,-,1
04/06/2018,18,Theft,18F40,Restaurant or Cafeteria,9400-9499,WESTHEIMER,RD,-,1
04/06/2018,18,Theft,18F40,Strip Business Center Parking Lot,6500-6599,WOODWAY,DR,-,1
04/06/2018,22,Theft,18F40,Restaurant or Cafeteria Parking Lot,9300-9399,WESTHEIMER,RD,-,1
04/06/2018,21,Murder,18F40,Apartment,2600-2699,LAZY HOLLOW,DR,-,1
04/06/2018,10,Theft,18F40,Commercial Parking Lot or Garage,2700-2799,DUNVALE,RD,-,1
04/06/2018,10,Theft,18F40,Strip Business Center Parking Lot,8300-8399,WESTHEIMER,RD,-,1
04/06/2018,09,Theft,18F40,Grocery Store or Supermarket Parking Lot,2700-2799,DUNVALE,RD,-,1
04/06/2018,12,Theft,18F40,Department or Discount Store,9200-9299,WESTHEIMER,RD,-,1
04/07/2018,22,Theft,18F40,Strip Business Center Parking Lot,3100-3199,HILLCROFT,AVE,-,1
04/07/2018,18,Theft,18F40,Strip Business Center Parking Lot,8000-8099,WESTHEIMER,RD,-,1
04/07/2018,16,Theft,18F40,Grocery Store or Supermarket,1600-1699,VOSS,RD,S,1
04/08/2018,23,Theft,18F40,Commercial Parking Lot or Garage,2200-2299,WINROCK,BLVD,-,1
04/08/2018,23,Theft,18F40,Service or Gas Station,9500-9599,WESTHEIMER,RD,-,1
04/08/2018,23,Theft,18F40,Service or Gas Station,9600-9699,WESTHEIMER,RD,-,1
04/08/2018,23,Theft,18F40,"Vacant Single Occ Resd(House,Townhs,Dplex)",2800-2899,DUNVALE,RD,-,1
04/08/2018,12,Theft,18F40,Apartment Parking Lot,6300-6399,SAN FELIPE,ST,-,1
04/09/2018,05,Aggravated Assault,18F40,Apartment Parking Lot,7600-7699,HIGHMEADOW,DR,-,1
04/09/2018,01,Robbery,18F40,Apartment Parking Lot,2200-2299,WESTERLAND,DR,-,1
04/09/2018,01,Theft,18F40,Grocery Store or Supermarket,1800-1899,VOSS,RD,S,1
04/09/2018,11,Burglary,18F40,Apartment,8500-8599,WOODWAY,DR,-,1
04/09/2018,22,AutoTheft,18F40,Apartment Parking Lot,8700-8799,WOODWAY,DR,-,1
04/09/2018,21,Theft,18F40,Service or Gas Station,8200-8299,RICHMOND,AVE,-,1
04/09/2018,23,Robbery,18F40,Apartment Parking Lot,7900-7999,WESTHEIMER,RD,-,1
04/10/2018,06,Theft,18F40,Miscellaneous Business (Non-Specific),2700-2799,DUNVALE,RD,-,1
04/10/2018,12,Aggravated Assault,18F40,Miscellaneous Business (Non-Specific),7500-7599,WESTHEIMER,RD,-,1
04/10/2018,16,Burglary,18F40,Apartment,9400-9499,BRIAR FOREST,ST,-,1
04/10/2018,17,Theft,18F40,Restaurant or Cafeteria Parking Lot,1400-1499,S. VOSS,-,-,1
04/10/2018,14,Theft,18F40,"Book, Record, Stationary, Office Supplies",7600-7699,WESTHEIMER,RD,-,1
04/10/2018,14,Theft,18F40,"Other, Unknown, or Not Listed",2800-2899,STONEY BROOK,DR,-,1
04/11/2018,08,Theft,18F40,"Physician, Doctor, Dentist's Office",8700-8799,WESTHEIMER,RD,-,1
04/11/2018,23,Robbery,18F40,"Road, Street, or Sidewalk",1800-1899,VOSS,RD,S,1
04/11/2018,16,Burglary,18F40,Apartment,7500-7599,BURGOYNE,DR,-,1
04/12/2018,11,Burglary,18F40,Apartment,6400-6499,SAN FELIPE,ST,-,1
04/12/2018,11,Robbery,18F40,Apartment,2900-2999,DUNVALE,RD,-,1
04/12/2018,19,Theft,18F40,Restaurant or Cafeteria Parking Lot,9600-9699,WESTHEIMER,RD,-,1
04/12/2018,12,AutoTheft,18F40,Apartment Parking Lot,2500-2599,OLD FARM,RD,-,1
04/12/2018,12,Theft,18F40,Clothing Store,6500-6599,WESTHEIMER,RD,-,1
04/12/2018,14,Theft,18F40,Grocery Store or Supermarket Parking Lot,3200-3299,HILLCROFT,AVE,-,1
04/13/2018,09,Theft,18F40,Grocery Store or Supermarket,2700-2799,DUNVALE,RD,-,1
04/13/2018,10,Theft,18F40,Apartment,8500-8599,WOODWAY,DR,-,1
04/13/2018,07,Theft,18F40,Apartment Parking Lot,9200-9299,WESTHEIMER,RD,-,1
04/13/2018,00,Burglary,18F40,"Other, Unknown, or Not Listed",8900-8999,WESTHEIMER,RD,-,1
04/13/2018,15,Burglary,18F40,Apartment,8700-8799,WOODWAY,DR,-,1
04/13/2018,14,Theft,18F40,Restaurant or Cafeteria Parking Lot,2700-2799,FONDREN,RD,-,1
04/13/2018,20,Robbery,18F40,Apartment Parking Lot,2400-2499,LAZY HOLLOW,DR,-,1
04/14/2018,01,Theft,18F40,Sexually Oriented Club,2600-2699,WINROCK,BLVD,-,1
04/14/2018,02,Rape,18F40,Apartment,6300-6399,WESTHEIMER,RD,-,1
04/14/2018,21,Theft,18F40,Convenience Store,9600-9699,WESTHEIMER,RD,-,1
04/14/2018,13,Theft,18F40,Apartment Parking Lot,7600-7699,HIGHMEADOW,DR,-,1
04/14/2018,11,Theft,18F40,Restaurant or Cafeteria,7600-7699,WESTHEIMER,RD,-,1
04/14/2018,19,Burglary,18F40,Apartment,6300-6399,CHEVY CHASE,DR,-,1
04/15/2018,21,AutoTheft,18F40,Apartment Parking Lot,1900-1999,WINROCK,BLVD,-,1
04/15/2018,17,Theft,18F40,Apartment Parking Lot,2700-2799,CROSSVIEW,DR,-,1
04/16/2018,14,AutoTheft,18F40,Residence or House,9200-9299,ROUGE,CIR,-,1
04/16/2018,15,Theft,18F40,Other Parking Lot,6400-6499,SAN FELIPE,ST,-,1
04/16/2018,15,Theft,18F40,"Other, Unknown, or Not Listed",9500-9599,WESTHEIMER,RD,-,1
04/16/2018,17,Theft,18F40,Convenience Store Parking Lot,6300-6399,SAN FELIPE,ST,-,1
04/16/2018,17,Theft,18F40,Other Parking Lot,6300-6399,SAN FELIPE,ST,-,1
04/16/2018,18,Theft,18F40,Strip Business Center Parking Lot,7600-7699,WESTHEIMER,RD,-,1
04/17/2018,21,Theft,18F40,Apartment,8200-8299,RICHMOND,AVE,-,1
04/17/2018,16,Theft,18F40,Grocery Store or Supermarket,9600-9699,WESTHEIMER,RD,-,1
04/18/2018,08,Theft,18F40,Apartment Parking Lot,2000-2099,GESSNER,RD,S,1
04/18/2018,08,Theft,18F40,Grocery Store or Supermarket,2900-2999,DUNVALE,RD,-,1
04/18/2018,10,Theft,18F40,Apartment Parking Lot,8700-8799,WOODWAY,DR,-,1
04/18/2018,16,Theft,18F40,Strip Business Center Parking Lot,8400-8499,WESTHEIMER,RD,-,1
04/18/2018,23,Burglary,18F40,Residence or House,3100-3199,FRESHMEADOWS,DR,-,1
04/18/2018,22,Theft,18F40,Convenience Store Parking Lot,8600-8699,RICHMOND,AVE,-,1
04/18/2018,23,Theft,18F40,Grocery Store or Supermarket Parking Lot,7600-7699,WESTHEIMER,RD,-,1
04/19/2018,09,Theft,18F40,Apartment Parking Lot,2600-2699,TANGLEWILDE,ST,-,1
04/19/2018,10,Theft,18F40,Department or Discount Store,8600-8699,WESTHEIMER,RD,-,1
04/19/2018,11,Theft,18F40,Apartment Parking Lot,2400-2499,VOSS,RD,S,1
04/19/2018,14,Theft,18F40,Apartment Parking Lot,2700-2799,ROLIDO,DR,-,1
04/19/2018,20,Aggravated Assault,18F40,Apartment,2300-2399,LAZY HOLLOW,DR,-,1
04/19/2018,20,Burglary,18F40,Apartment,2900-2999,ROLIDO,DR,-,1
04/19/2018,17,Theft,18F40,Grocery Store or Supermarket Parking Lot,1800-1899,VOSS,RD,S,1
04/20/2018,02,Aggravated Assault,18F40,Apartment,8200-8299,RICHMOND,AVE,-,1
04/20/2018,07,Burglary,18F40,Office Building,2500-2599,TANGLEWILDE,ST,-,1
04/20/2018,08,Theft,18F40,Apartment Parking Lot,2500-2599,OLD FARM,RD,-,1
04/20/2018,12,Theft,18F40,Grocery Store or Supermarket,2700-2799,DUNVALE,RD,-,1
04/20/2018,10,Burglary,18F40,Commercial Building,2500-2599,TANGLEWILDE,ST,-,1
04/20/2018,19,Theft,18F40,Bar or Night Club,8100-8199,RICHMOND,AVE,-,1
04/20/2018,21,Burglary,18F40,Apartment,8100-8199,RICHMOND,AVE,-,1
04/21/2018,12,Theft,18F40,Commercial Building,8600-8699,WESTHEIMER,RD,-,1
04/21/2018,23,Theft,18F40,Strip Business Center Parking Lot,2700-2799,DUNVALE,RD,-,1
04/21/2018,21,Burglary,18F40,Apartment,3400-3499,DUNVALE,RD,-,1
04/21/2018,18,Burglary,18F40,Apartment,3000-3099,DUNVALE,RD,-,1
04/22/2018,13,Theft,18F40,Miscellaneous Business (Non-Specific),8600-8699,WESTHEIMER,RD,-,1
04/22/2018,15,Theft,18F40,Specialty Store (Non-Specific),8600-8699,WESTHEIMER,RD,-,1
04/22/2018,17,Theft,18F40,Apartment,2900-2999,DUNVALE,RD,-,1
04/22/2018,16,Theft,18F40,Grocery Store or Supermarket,1800-1899,VOSS,RD,S,1
04/22/2018,15,AutoTheft,18F40,Other Parking Lot,2900-2999,FONDREN,RD,-,1
04/23/2018,10,Burglary,18F40,Apartment,3400-3499,DUNVALE,RD,-,1
04/23/2018,12,Burglary,18F40,Apartment,3400-3499,DUNVALE,RD,-,1
04/23/2018,12,Theft,18F40,Driveway,3300-3399,LONGFIELD,CIR,-,1
04/23/2018,11,Robbery,18F40,Apartment Parking Lot,2500-2599,OLD FARM,RD,-,1
04/24/2018,23,Theft,18F40,Department or Discount Store,8600-8699,WESTHEIMER,RD,-,1
04/24/2018,19,Theft,18F40,Convenience Store,7600-7699,WESTHEIMER,RD,-,1
04/24/2018,18,Aggravated Assault,18F40,"Road, Street, or Sidewalk",9500-9599,WESTHEIMER,RD,-,1
04/24/2018,00,Theft,18F40,Vacant Grocery Store or Supermarket,2700-2799,DUNVALE,RD,-,1
