Date,Hour,Offense Type,Beat,Premise,Block Range,Street Name,Type,Suffix,Offenses
03/31/2018,18,Theft,18F40,Service or Gas Station,9600-9699,WESTHEIMER RD,RD,-,1
03/31/2018,21,Theft,18F40,Restaurant or Cafeteria Parking Lot,400-499,SPINDRIFT CIRCLE,-,-,1
09/05/2017,11,AutoTheft,18F40,Auto Repair,8700-8799,RICHMOND,AVE,-,1
03/01/2018,06,AutoTheft,18F50,Condominium,6300-6399,FONDREN RD,RD,-,1
03/01/2018,06,Burglary,18F50,"Theatres, Dinner Theaters, Auditoriums",7500-7599,BELLAIRE,BLVD,-,1
03/01/2018,10,AutoTheft,18F50,Apartment Parking Lot,7600-7699,MOONMIST,ST,-,1
03/01/2018,13,Theft,18F50,"Pawn, Resale Shop, or Flea Market",7900-7999,LOCKE LN APT 19,-,-,1
03/01/2018,12,Theft,18F50,"Hotel, Motel, Inn, Etc.",6700-6799,SOUTHWEST FWY OB,-,-,1
03/02/2018,22,Robbery,18F50,"Road, Street, or Sidewalk",3800-3899,TANGLEWILDE ST,ST,-,1
03/02/2018,21,Theft,18F50,Apartment Parking Lot,7100-7199,BELLERIVE DR,-,-,1
03/02/2018,18,Burglary,18F50,Residence or House,9500-9599,BEVERLYHILL STREET,-,-,1
03/02/2018,10,AutoTheft,18F50,"Road, Street, or Sidewalk",8700-8799,PAGEWOOD,LN,-,1
03/03/2018,00,Robbery,18F50,Apartment Parking Lot,3400-3499,OCEE ST,ST,-,1
03/03/2018,20,Robbery,18F50,Apartment Parking Lot,7600-7699,HARWIN DR,-,-,1
03/03/2018,19,AutoTheft,18F50,Mall Parking Lot,200-299,SHARPSTOWN CENTER,-,-,1
03/04/2018,13,AutoTheft,18F50,Apartment Parking Lot,5900-5999,BONHOMME RD,RD,-,1
03/04/2018,12,Theft,18F50,Department or Discount Store,7500-7599,BELLAIRE,BLVD,-,1
03/05/2018,13,Theft,18F50,Other Parking Lot,100-199,SHARPSTOWN CENTER,-,-,1
03/05/2018,14,AutoTheft,18F50,Vehicle/Auto Sales/Lease/Auto Parts Store,8700-8799,DAFFODIL,ST,-,1
03/05/2018,14,Aggravated Assault,18F50,"Road, Street, or Sidewalk",6500-6599,SOUTHWEST FWY OB,-,-,1
03/05/2018,19,AutoTheft,18F50,Apartment Parking Lot,3400-3499,OCEE ST,ST,-,1
03/05/2018,18,Robbery,18F50,Mall Parking Lot,7500-7599,BELLAIRE BLVD,BLVD,-,1
03/06/2018,14,Theft,18F50,Residence or House,9600-9699,HIGHMEADOW DR,-,-,1
03/06/2018,21,Aggravated Assault,18F50,Apartment,6200-6299,MARINETTE DR,-,-,1
03/06/2018,19,Robbery,18F50,Mall Parking Lot,7500-7599,BELLAIRE BLVD,BLVD,-,1
03/06/2018,19,Robbery,18F50,"Road, Street, or Sidewalk",5900-5999,BONHOMME RD,RD,-,1
03/07/2018,14,Robbery,18F50,Convenience Store Parking Lot,2000-2099,HOSKINS,-,-,1
03/07/2018,15,Theft,18F50,Apartment Parking Lot,9300-9399,PAGEWOOD,LN,-,1
03/07/2018,19,Theft,18F50,Commercial Parking Lot or Garage,5900-5999,HILLCROFT AVE,-,-,1
03/08/2018,10,Burglary,18F50,Apartment,9200-9299,PAGEWOOD LN,-,-,1
03/08/2018,12,Robbery,18F50,Apartment Parking Lot,7500-7599,BELLERIVE DR,-,-,1
03/08/2018,21,AutoTheft,18F50,Commercial Parking Lot or Garage,6200-6299,TERRELL HILLS,DR,-,1
03/08/2018,16,Theft,18F50,Other Parking Lot,100-199,SHARPSTOWN CENTER,-,-,1
03/09/2018,05,Theft,18F50,Apartment Parking Lot,3700-3799,GESSNER,RD,S,1
03/09/2018,11,Theft,18F50,Condominium,3700-3799,TANGLEWILDE ST,ST,-,1
03/10/2018,15,Theft,18F50,Strip Business Center Parking Lot,9700-9799,VICTORIA ROSE,LN,-,1
03/10/2018,14,Theft,18F50,Other Parking Lot,9300-9399,RICHMOND AVE,-,-,1
03/10/2018,18,Theft,18F50,"Road, Street, or Sidewalk",9500-9599,MEADOWCROFT DR,-,-,1
03/10/2018,02,Robbery,18F50,Apartment Parking Lot,9200-9299,PAGEWOOD,LN,-,1
03/11/2018,03,Aggravated Assault,18F50,Apartment,5900-5999,BONHOMME RD,RD,-,1
03/12/2018,18,Aggravated Assault,18F50,Apartment,3400-3499,OCEE ST,ST,-,1
03/12/2018,19,Robbery,18F50,Mall Parking Lot,7500-7599,BELLAIRE BLVD,BLVD,-,1
03/12/2018,14,Theft,18F50,"Stadium, Sports Arena, Race Track",7300-7399,SOUTHWEST FWY OB,-,-,1
03/12/2018,11,Theft,18F50,Commercial Parking Lot or Garage,9500-9599,WESTHEIMER RD,RD,-,1
03/12/2018,13,Robbery,18F50,"Road, Street, or Sidewalk",7500-7599,HARWIN DR,-,-,1
03/13/2018,05,Burglary,18F50,Miscellaneous Business (Non-Specific),9500-9599,RICHMOND,AVE,-,1
03/13/2018,23,Theft,18F50,Restaurant or Cafeteria Parking Lot,9400-9499,RICHMOND AVE,-,-,1
03/13/2018,18,AutoTheft,18F50,Apartment Parking Lot,5900-5999,BONHOMME RD APT 205,-,-,1
03/13/2018,08,AutoTheft,18F50,Apartment Parking Lot,7200-7299,BELLERIVE DR,-,-,1
03/13/2018,11,Theft,18F50,Department or Discount Store,300-399,SHARPSTOWN CENTER,-,-,1
03/13/2018,16,Theft,18F50,Clothing Store,300-399,SHARPSTOWN CENTER,-,-,1
03/13/2018,17,AutoTheft,18F50,Apartment Parking Lot,7400-7499,BELLERIVE DR,-,-,1
03/14/2018,14,Theft,18F50,Mall Common Area,200-299,SHARPSTOWN CENTER,-,-,1
03/14/2018,13,Theft,18F50,Department or Discount Store,5700-5799,HILLCROFT,AVE,-,1
03/14/2018,15,Aggravated Assault,18F50,"Road, Street, or Sidewalk",14000-14099,TORREY VILLAGE,DR,-,1
03/14/2018,09,Burglary,18F50,Specialty Store (Non-Specific),6900-6999,HARWIN,DR,-,1
03/15/2018,02,Rape,18F50,Apartment Parking Lot,8100-8199,AIRPORT,-,W,1
03/15/2018,04,Burglary,18F50,Strip Business Center Parking Lot,8400-8499,WESTPARK SUITE 100,-,-,1
03/15/2018,22,AutoTheft,18F50,Other Parking Lot,6600-6699,HARWIN DR,-,-,1
03/15/2018,16,Theft,18F50,Mall Parking Lot,5700-5799,HILLCROFT AVE,-,-,1
03/15/2018,17,Theft,18F50,Commercial Parking Lot or Garage,6600-6699,HARWIN,DR,-,1
03/15/2018,17,AutoTheft,18F50,Apartment Parking Lot,9200-9299,PAGEWOOD LN,-,-,1
03/15/2018,16,AutoTheft,18F50,Apartment Parking Lot,6300-6399,FONDREN RD,RD,-,1
03/16/2018,17,AutoTheft,18F50,Mall Parking Lot,7500-7599,BELLAIRE BLVD,BLVD,-,1
03/16/2018,19,Theft,18F50,Mall Parking Lot,7500-7599,BELLAIRE BLVD,BLVD,-,1
03/16/2018,19,Theft,18F50,Restaurant or Cafeteria,15200-15299,GRAYRIDGE APT 1413,-,-,1
03/16/2018,17,Theft,18F50,Clothing Store,5700-5799,HILLCROFT,AVE,-,1
03/16/2018,15,Theft,18F50,Strip Business Center Parking Lot,6700-6799,HARWIN DR,-,-,1
03/17/2018,04,Burglary,18F50,Apartment,7200-7299,BELLERIVE,DR,-,1
03/17/2018,15,Theft,18F50,Commercial Parking Lot or Garage,9500-9599,WESTHEIMER RD,RD,-,1
03/18/2018,07,AutoTheft,18F50,Apartment Parking Lot,7200-7299,CLAREWOOD DR,-,-,1
03/19/2018,21,Theft,18F50,Restaurant or Cafeteria Parking Lot,1000-1099,WESTHEIMER,RD,-,1
03/19/2018,13,Theft,18F50,Apartment,6400-6499,FONDREN RD,RD,-,1
03/19/2018,14,Burglary,18F50,Condominium,3100-3199,JEANETTA ST,ST,-,1
03/19/2018,10,Burglary,18F50,Specialty Store (Non-Specific),5900-5999,HILLCROFT,AVE,-,1
03/20/2018,16,Theft,18F50,Clothing Store,5100-5199,HILLCROFT AVE,-,-,1
03/20/2018,23,Robbery,18F50,Apartment Parking Lot,9200-9299,PAGEWOOD LN,-,-,1
03/20/2018,23,Aggravated Assault,18F50,Apartment,5900-5999,BONHOMME RD APT 380,-,-,1
03/22/2018,15,Theft,18F50,Mall Parking Lot,1700-1799,MEADOW GREEN,DR,-,1
03/22/2018,15,Theft,18F50,Mall Parking Lot,12400-12499,WINDY WISP,-,-,1
03/22/2018,19,AutoTheft,18F50,Commercial Parking Lot or Garage,6000-6099,SAVOY DR,-,-,1
03/22/2018,01,AutoTheft,18F50,"Laundry, Dry Cleaners, Washaterias",9200-9299,RICHMOND AVE,-,-,1
03/22/2018,07,Theft,18F50,Commercial Parking Lot or Garage,9600-9699,WESTHEIMER RD,RD,-,1
03/23/2018,20,Theft,18F50,Mall Parking Lot,7500-7599,BELLAIRE BLVD,BLVD,-,1
03/23/2018,10,Burglary,18F50,Clothing Store,200-299,HEDWIG,-,-,1
03/23/2018,01,Burglary,18F50,Apartment,3700-3799,TANGLEWILDE ST. APT.1,-,-,1
03/24/2018,05,Aggravated Assault,18F50,Hotel or Motel Parking Lot,6700-6799,SOUTHWEST FWY OB,-,-,1
03/24/2018,02,Robbery,18F50,"Road, Street, or Sidewalk",6000-6099,KENILWOOD,DR,-,1
03/24/2018,12,Theft,18F50,Hotel or Motel Parking Lot,6700-6799,SOUTHWEST FWY OB,-,-,1
03/25/2018,02,Burglary,18F50,Miscellaneous Business (Non-Specific),6800-6899,HARWIN,DR,-,1
03/25/2018,20,Burglary,18F50,Apartment,7200-7299,BELLERIVE DR,-,-,1
03/25/2018,14,Theft,18F50,Apartment Parking Lot,3200-3299,GESSNER RD,RD,-,1
03/26/2018,02,Robbery,18F50,Strip Business Center Parking Lot,7500-7599,BELLAIRE BLVD,BLVD,-,1
03/27/2018,13,Theft,18F50,Restaurant or Cafeteria Parking Lot,6400-6499,SOUTHWEST FWY OB,-,-,1
03/27/2018,11,Theft,18F50,Service or Gas Station,5800-5899,FONDREN RD,RD,-,1
03/27/2018,05,Theft,18F50,"Church, Synagogue, or Temple",7100-7199,CLAREWOOD DR,-,-,1
03/28/2018,15,Theft,18F50,Hotel or Motel Parking Lot,6700-6799,SOUTHWEST FWY OB,-,-,1
03/28/2018,16,AutoTheft,18F50,Apartment Parking Lot,6200-6299,MARINETTE DR,-,-,1
03/28/2018,11,Aggravated Assault,18F50,"Road, Street, or Sidewalk",2500-2599,PENINSULAS DRIVE,-,-,1
03/28/2018,07,Theft,18F50,Commercial Parking Lot or Garage,5900-5999,HILLCROFT AVE,-,-,1
03/29/2018,21,Aggravated Assault,18F50,Apartment Parking Lot,6200-6299,MARINETTE DR,-,-,1
03/29/2018,12,Theft,18F50,Grocery Store or Supermarket Parking Lot,6600-6699,HARWIN DR,-,-,1
03/29/2018,16,Burglary,18F50,Residence or House,9300-9399,HIGHMEADOW DR,-,-,1
03/29/2018,11,Theft,18F50,Vehicle/Auto Sales/Lease/Auto Parts Store,8600-8699,SCHUMACHER,LN,-,1
03/29/2018,05,Burglary,18F50,Department or Discount Store,7100-7199,HARWIN,DR,-,1
03/30/2018,02,Aggravated Assault,18F50,Residence or House,9000-9099,PAGEWOOD LN,-,-,1
03/30/2018,20,AutoTheft,18F50,Apartment Parking Lot,7200-7299,CLAREWOOD DR,-,-,1
03/30/2018,19,Theft,18F50,Other Parking Lot,5600-5699,HILLCROFT AVE,-,-,1
03/30/2018,19,Robbery,18F50,Mall Parking Lot,7500-7599,BELLAIRE BLVD,BLVD,-,1
03/30/2018,13,Burglary,18F50,Apartment,6400-6499,TARNA LN.,-,-,1
03/31/2018,20,AutoTheft,18F50,Grocery Store or Supermarket Parking Lot,13700-13799,E FWY,-,-,1
03/31/2018,13,Theft,18F50,Miscellaneous Business (Non-Specific),300-399,SHARPSTOWN CENTER,-,-,1
03/01/2018,20,Theft,18F60,Apartment Parking Lot,7800-7899,CORPORATE DR,-,-,1
03/01/2018,09,Burglary,18F60,Apartment,6400-6499,S. GESSNER,-,-,1
03/02/2018,11,Theft,18F60,Strip Business Center Parking Lot,8000-8099,S GESSNER RD,RD,-,1
03/04/2018,10,Theft,18F60,Vacant Other Out Build/Monument/UnderConst,8200-8299,SOUTHWEST FWY OB,-,-,1
03/04/2018,02,Theft,18F60,Bar or Night Club,5800-5899,S GESSNER RD,RD,-,1
03/05/2018,04,Robbery,18F60,Apartment,6500-6599,S GESSNER RD,RD,-,1
03/05/2018,12,Theft,18F60,Restaurant or Cafeteria Parking Lot,9000-9099,SOUTHWEST FWY OB,-,-,1
03/06/2018,20,Aggravated Assault,18F60,Residence or House,8500-8599,LEADER,ST,-,1
03/06/2018,14,Theft,18F60,Restaurant or Cafeteria Parking Lot,9000-9099,SOUTHWEST FWY OB,-,-,1
03/06/2018,16,Theft,18F60,Apartment,8300-8399,SANDS POINT DR,-,-,1
03/07/2018,09,Theft,18F60,Office Building,9100-9199,SOUTHWEST FWY OB,-,-,1
03/07/2018,16,Theft,18F60,Apartment,9500-9599,BEECHNUT ST,ST,-,1
03/08/2018,16,Burglary,18F60,Apartment,8100-8199,SANDS POINT DR,-,-,1
03/08/2018,06,AutoTheft,18F60,Residence or House,8800-8899,CARVEL LN,-,-,1
03/08/2018,22,Theft,18F60,Apartment Parking Lot,7500-7599,S GESSNER RD,RD,-,1
03/08/2018,16,Theft,18F60,Office Building,9400-9499,HARWIN,DR,-,1
03/08/2018,17,Theft,18F60,Residence or House,7100-7199,CAPTAIN DR,-,-,1
03/09/2018,20,Aggravated Assault,18F60,"Road, Street, or Sidewalk",5800-5899,FONDREN RD,RD,-,1
03/09/2018,19,AutoTheft,18F60,Driveway,6000-6099,REDDING RD,RD,-,1
03/09/2018,17,Theft,18F60,"Vacant Single Occ Resd(House,Townhs,Dplex)",6300-6399,BURNING TREE,-,-,1
03/10/2018,12,Theft,18F60,Commercial Parking Lot or Garage,9300-9399,TOWN PARK DRIVE 215,-,-,1
03/10/2018,10,AutoTheft,18F60,Bar or Night Club Parking Lot,5900-5999,GESSNER RD,RD,-,1
03/11/2018,18,Theft,18F60,Apartment Parking Lot,8000-8099,SANDS POINT DR,-,-,1
03/11/2018,22,Robbery,18F60,Grocery Store or Supermarket Parking Lot,8500-8599,BELLAIRE BLVD,BLVD,-,1
03/11/2018,21,Theft,18F60,Restaurant or Cafeteria Parking Lot,9000-9099,SOUTHWEST FWY OB,-,-,1
03/12/2018,11,Theft,18F60,Department or Discount Store,8000-8099,S GESSNER RD,RD,-,1
03/13/2018,14,AutoTheft,18F60,Grocery Store or Supermarket Parking Lot,7800-7899,BELLAIRE BLVD,BLVD,-,1
03/13/2018,11,Aggravated Assault,18F60,Apartment,9500-9599,BEECHNUT ST,ST,-,1
03/13/2018,13,Theft,18F60,Strip Business Center Parking Lot,9300-9399,HARWIN DR,-,-,1
03/14/2018,08,Theft,18F60,Driveway,7000-7099,CAPTAIN DR,-,-,1
03/14/2018,13,AutoTheft,18F60,Apartment Parking Lot,8300-8399,SANDS POINT DR,-,-,1
03/15/2018,09,Theft,18F60,"Parks and Recreation, Zoo, Swimming Pool",8600-8699,JACKWOOD ST,ST,-,1
03/16/2018,00,Rape,18F60,Apartment,8000-8099,BELLAIRE BLVD,BLVD,-,1
03/16/2018,01,Robbery,18F60,Apartment Parking Lot,9600-9699,WESTWOOD PLACE DR,-,-,1
03/16/2018,10,Theft,18F60,Hotel or Motel Parking Lot,9000-9099,SOUTHWEST FWY OB,-,-,1
03/16/2018,08,Theft,18F60,Apartment Parking Lot,9500-9599,BEECHNUT ST,ST,-,1
03/16/2018,21,Aggravated Assault,18F60,Apartment,7200-7299,S GESSNER RD,RD,-,1
03/17/2018,13,AutoTheft,18F60,Apartment Parking Lot,8600-8699,RACHLIN,CIR,E,1
03/18/2018,14,Theft,18F60,Apartment,8600-8699,SANDS POINT DR,-,-,1
03/19/2018,22,Theft,18F60,Restaurant or Cafeteria Parking Lot,14300-14399,SANDY RIPPLE C T,-,-,1
03/19/2018,08,Theft,18F60,Clothing Store,8200-8299,GESSNER,RD,S,1
03/20/2018,13,Burglary,18F60,Residence or House,7800-7899,PELLA DR,-,-,1
03/20/2018,19,AutoTheft,18F60,Apartment Parking Lot,7900-7999,PRESTWOOD DR,-,-,1
03/21/2018,08,Burglary,18F60,Construction Site,9500-9599,BELLAIRE,BLVD,-,1
03/22/2018,04,Burglary,18F60,Restaurant or Cafeteria,8300-8399,BEECHNUT,ST,-,1
03/22/2018,12,Aggravated Assault,18F60,Residence or House,6100-6199,REDDING,RD,-,1
03/22/2018,17,Aggravated Assault,18F60,Apartment,6600-6699,HARBOR TOWN DR,-,-,2
03/23/2018,01,Burglary,18F60,Office Building,9100-9199,SOUTHWEST,ST,-,1
03/23/2018,03,Theft,18F60,"Hotel, Motel, Inn, Etc.",9000-9099,SOUTHWEST FWY OB,-,-,1
03/23/2018,04,Burglary,18F60,Liquor Store,8600-8699,BEECHNUT A,-,-,1
03/23/2018,17,Theft,18F60,Residence or House,7100-7199,REDDING RD,RD,-,1
03/24/2018,03,Aggravated Assault,18F60,Bar or Night Club,5900-5999,S GESSNER RD,RD,-,1
03/25/2018,17,Theft,18F60,"Electronics Store, Electrical Supplies",19000-19099,E. JOSEY OVERLOOK DR.,-,-,1
03/25/2018,00,Theft,18F60,Apartment Parking Lot,6600-6699,HARBOR TOWN DR,-,-,1
03/25/2018,01,Aggravated Assault,18F60,Bar or Night Club Parking Lot,9500-9599,BEECHNUT ST,ST,-,2
03/26/2018,06,Robbery,18F60,Convenience Store Parking Lot,8200-8299,WILCREST AND  10000 BEECHNUT,-,-,1
03/26/2018,13,Theft,18F60,Department or Discount Store,9000-9099,TRIOLA LN,-,-,1
03/26/2018,13,Theft,18F60,Driveway,9400-9499,SHARPCREST STREET,-,-,1
03/26/2018,16,Theft,18F60,Apartment Parking Lot,3900-3999,26TH,AVE,S,1
03/26/2018,16,Theft,18F60,Convenience Store,7700-7799,BELLAIRE,BLVD,-,1
03/26/2018,17,Theft,18F60,Grocery Store or Supermarket,6500-6599,BELLAIRE,BLVD,-,1
03/27/2018,09,Burglary,18F60,Miscellaneous Business (Non-Specific),6800-6899,GESSNER RD,RD,-,1
03/27/2018,21,Theft,18F60,Strip Business Center Parking Lot,8300-8399,SOUTHWEST FWY OB,-,-,1
03/27/2018,22,Theft,18F60,"Road, Street, or Sidewalk",8300-8399,JORINE,DR,-,1
03/28/2018,04,Burglary,18F60,Check Cashing Places,8600-8699,BEECHNUT,ST,-,1
03/28/2018,11,Theft,18F60,Apartment,9200-9299,BEECHNUT ST,ST,-,1
03/28/2018,09,Theft,18F60,Commercial Parking Lot or Garage,6900-6999,MARY BATES BLVD,BLVD,-,1
03/28/2018,14,Theft,18F60,Apartment Parking Lot,7800-7899,CORPORATE DR,-,-,1
03/28/2018,15,Theft,18F60,Miscellaneous Business (Non-Specific),8200-8299,GESSNER,RD,S,1
03/29/2018,21,Aggravated Assault,18F60,Apartment Parking Lot,6600-6699,HARBOR TOWN DR,-,-,1
03/29/2018,05,Theft,18F60,Apartment Parking Lot,9200-9299,IMOGENE,ST,-,1
03/29/2018,10,Burglary,18F60,Miscellaneous Business (Non-Specific),7700-7799,BELLAIRE,BLVD,-,1
03/29/2018,14,Theft,18F60,Bus Stop,9200-9299,BELLAIRE BLVD,BLVD,-,1
03/30/2018,10,Burglary,18F60,Apartment,6600-6699,HARBOR TOWN DR,-,-,1
03/30/2018,12,Robbery,18F60,"Road, Street, or Sidewalk",8300-8399,PELLA DR,-,-,1
03/30/2018,12,Theft,18F60,"Pawn, Resale Shop, or Flea Market",6400-6499,BELLFORT,-,W,1
03/01/2018,07,Burglary,19G10,Specialty Store (Non-Specific),9400-9499,SAM HOUSTON,PKWY,W,1
03/01/2018,18,Murder,19G10,Driveway,10200-10299,BEECHNUT,ST,-,1
03/01/2018,22,Aggravated Assault,19G10,Apartment,8800-8899,BOONE RD,RD,-,1
03/01/2018,17,Theft,19G10,Apartment Parking Lot,9900-9999,CLUB CREEK DR,-,-,1
03/01/2018,17,Theft,19G10,"Other, Unknown, or Not Listed",9400-9499,CONCOURSE DR,-,-,1
03/01/2018,13,Theft,19G10,"Road, Street, or Sidewalk",8100-8199,W SAM HOUSTON PKWY S,-,-,1
03/01/2018,16,Aggravated Assault,19G10,Convenience Store Parking Lot,8300-8399,WILCREST DR,-,-,1
03/01/2018,14,Burglary,19G10,Apartment,8800-8899,BOONE RD,RD,-,1
03/02/2018,02,Theft,19G10,Grocery Store or Supermarket,9400-9499,SAM HOUSTON,PKWY,W,1
03/02/2018,06,Theft,19G10,Apartment Parking Lot,7500-7599,CORPORATE DR,-,-,1
03/02/2018,22,Theft,19G10,Residence or House,7900-7999,CORPORATE DR,-,-,1
03/02/2018,16,AutoTheft,19G10,Apartment Parking Lot,10500-10599,BEECHNUT ST,ST,-,1
03/03/2018,20,Robbery,19G10,Service or Gas Station,10900-10999,BEECHNUT,ST,-,1
03/03/2018,20,Theft,19G10,Restaurant or Cafeteria,9900-9999,BELLAIRE BLVD,BLVD,-,1
03/03/2018,21,Robbery,19G10,"Road, Street, or Sidewalk",10800-10899,RIDERWOOD DR,-,-,1
03/03/2018,08,Aggravated Assault,19G10,Convenience Store Parking Lot,10800-10899,BEECHNUT ST,ST,-,1
03/03/2018,07,Robbery,19G10,Apartment,8600-8699,SOUTH COURSE DR,-,-,1
03/03/2018,16,Theft,19G10,Apartment Parking Lot,10200-10299,BEECHNUT ST,ST,-,1
03/04/2018,02,Robbery,19G10,"Road, Street, or Sidewalk",10200-10299,CLUB CREEK DR,-,-,1
03/04/2018,03,Theft,19G10,Department or Discount Store,9400-9499,SAM HOUSTON,PKWY,W,1
03/04/2018,09,AutoTheft,19G10,Apartment Parking Lot,10100-10199,CLUB CREEK DR,-,-,1
03/04/2018,14,Burglary,19G10,Apartment,10600-10699,BEECHNUT ST,ST,-,1
03/04/2018,20,Theft,19G10,Apartment Parking Lot,9800-9899,CLUB CREEK DR,-,-,1
03/05/2018,10,Aggravated Assault,19G10,Residence or House,9500-9599,WILCREST DR,-,-,1
03/05/2018,09,Theft,19G10,Convenience Store,10800-10899,BISSONNET ST,ST,-,1
03/05/2018,09,Theft,19G10,Driveway,9300-9399,CORNER OAKS LN,-,-,1
03/05/2018,20,AutoTheft,19G10,Other Parking Lot,7700-7799,CORPORATE DR,-,-,1
03/05/2018,20,Theft,19G10,Other Parking Lot,9200-9299,MONARCH FIELD LANE,-,-,1
03/06/2018,17,Theft,19G10,Apartment Parking Lot,9300-9399,WOODFAIR DR,-,-,1
03/06/2018,13,Theft,19G10,Apartment Parking Lot,10500-10599,SPICE LN,-,-,1
03/06/2018,12,Theft,19G10,Service or Gas Station,9400-9499,W SAM HOUSTON PKWY S,-,-,1
03/06/2018,21,Robbery,19G10,Apartment Parking Lot,10600-10699,BEECHNUT ST,ST,-,1
03/06/2018,16,Burglary,19G10,Apartment,9300-9399,WOODFAIR DR,-,-,1
03/07/2018,07,AutoTheft,19G10,"Road, Street, or Sidewalk",9400-9499,CONCOURSE DR,-,-,1
03/07/2018,00,Aggravated Assault,19G10,Apartment Parking Lot,15400-15499,MACY,DR,-,2
03/07/2018,08,AutoTheft,19G10,Apartment Parking Lot,8300-8399,WILCREST DR,-,-,1
03/07/2018,17,Aggravated Assault,19G10,Apartment,10600-10699,BEECHNUT,ST,-,1
03/07/2018,18,Theft,19G10,"Other, Unknown, or Not Listed",10600-10699,BEECHNUT ST,ST,-,1
03/07/2018,21,Theft,19G10,Apartment Parking Lot,9400-9499,CONCOURSE DR,-,-,1
03/08/2018,01,AutoTheft,19G10,Apartment Parking Lot,10600-10699,BEECHNUT ST,ST,-,1
03/08/2018,16,Theft,19G10,Department or Discount Store,1200-1299,TRAVIS,-,-,1
03/08/2018,17,Aggravated Assault,19G10,Apartment,8500-8599,W SAM HOUSTON PKWY S,-,-,1
03/08/2018,21,Aggravated Assault,19G10,Apartment,15200-15299,GRAY RIDGE,DR,-,1
03/09/2018,14,Theft,19G10,Department or Discount Store,11400-11499,PLUMBROOK,DR,-,1
03/09/2018,12,Theft,19G10,Apartment Parking Lot,9400-9499,WOODFAIR DR,-,-,1
03/09/2018,19,Robbery,19G10,Grocery Store or Supermarket Parking Lot,5500-5599,W. OREM,DR,-,1
03/09/2018,22,Aggravated Assault,19G10,Apartment,9300-9399,COUNTRY CREEK DR,-,-,1
03/09/2018,22,Robbery,19G10,Restaurant or Cafeteria,10800-10899,BISSONNET,ST,-,1
03/10/2018,12,Theft,19G10,Grocery Store or Supermarket,8300-8399,SAM HOUSTON,PKWY,W,1
03/11/2018,01,Burglary,19G10,Apartment,10000-10099,CLUB CREEK DR,-,-,1
03/11/2018,10,Theft,19G10,Rental Storage Facility,2600-2699,WESTERLAND DR UNIT C1,-,-,1
03/11/2018,06,Aggravated Assault,19G10,Apartment,8500-8599,W SAM HOUSTON PKWY S,-,-,1
03/12/2018,00,Robbery,19G10,Service or Gas Station,9700-9799,BEECHNUT,ST,-,1
03/12/2018,10,Theft,19G10,Drug Store or Medical Supply,10900-10999,BISSONNET,ST,-,1
03/12/2018,06,Robbery,19G10,Bar or Night Club Parking Lot,8500-8599,W SAM HOUSTON PKWY S,-,-,1
03/12/2018,03,Aggravated Assault,19G10,Residence or House,11100-11199,VILLAGE BEND,LN,-,1
03/12/2018,08,AutoTheft,19G10,Apartment Parking Lot,9900-9999,CLUB CREEK DR,-,-,1
03/13/2018,05,Burglary,19G10,"Laundry, Dry Cleaners, Washaterias",10100-10199,BISSONNET,ST,-,1
03/13/2018,18,Aggravated Assault,19G10,Apartment,10100-10199,CLUB CREEK DR,-,-,1
03/13/2018,18,Theft,19G10,Apartment Parking Lot,8400-8499,SOUTH COURSE DR,-,-,1
03/13/2018,19,Aggravated Assault,19G10,Apartment,9300-9399,WOODFAIR DR,-,-,1
03/13/2018,15,Theft,19G10,Apartment,9800-9899,CLUB CREEK DR,-,-,1
03/13/2018,10,Theft,19G10,Apartment Parking Lot,9200-9299,W SAM HOUSTON PKWY S,-,-,1
03/13/2018,11,Robbery,19G10,Apartment Parking Lot,8600-8699,SOUTH COURSE DR,-,-,1
03/14/2018,19,Theft,19G10,Apartment Parking Lot,10500-10599,SPICE LN,-,-,1
03/14/2018,12,Theft,19G10,Apartment,9500-9599,WILCREST DR,-,-,1
03/14/2018,18,AutoTheft,19G10,Apartment Parking Lot,10000-10099,CLUB CREEK DR,-,-,1
03/14/2018,16,Theft,19G10,Service or Gas Station,9700-9799,PO BOX 1052,-,-,1
03/15/2018,00,Theft,19G10,Apartment Parking Lot,9400-9499,W SAM HOUSTON PKWY S,-,-,1
03/15/2018,08,Theft,19G10,Apartment Parking Lot,9400-9499,W SAM HOUSTON PKWY S,-,-,1
03/15/2018,02,Robbery,19G10,"Road, Street, or Sidewalk",10400-10499,SPICE LN,-,-,1
03/15/2018,18,Aggravated Assault,19G10,Apartment,5800-5899,GLEMONT DR APT,-,-,2
03/16/2018,11,Theft,19G10,Grocery Store or Supermarket,10100-10199,BEECHNUT ST,ST,-,1
03/16/2018,22,Aggravated Assault,19G10,"Road, Street, or Sidewalk",9500-9599,COUNTRY CREEK DR,-,-,1
03/16/2018,18,Theft,19G10,Apartment Parking Lot,7900-7999,WILCREST DR,-,-,1
03/16/2018,18,Theft,19G10,Restaurant or Cafeteria,8100-8199,W SAM HOUSTON PKWY S,-,-,1
03/16/2018,15,Aggravated Assault,19G10,Apartment Parking Lot,8400-8499,WILCREST,ST,-,1
03/16/2018,16,Theft,19G10,Service or Gas Station,9700-9799,BEECHNUT,ST,-,1
03/17/2018,08,Theft,19G10,Apartment Parking Lot,8500-8599,W SAM HOUSTON PKWY S,-,-,1
