,Date_Time,Date,Year,Month,Week_Num,Day,Hour_Beginning,Day_of_Week,Temperature,Precipitation,Weather,Weather_Description
13855,2019-07-11 06:00:00,2019-07-11,2019,7,28,11,6,Thursday,83.44,0.0,Clouds,few clouds
13856,2019-07-11 07:00:00,2019-07-11,2019,7,28,11,7,Thursday,82.85,0.0,Clear,sky is clear
13857,2019-07-11 08:00:00,2019-07-11,2019,7,28,11,8,Thursday,82.15,0.0,Clear,sky is clear
13858,2019-07-11 09:00:00,2019-07-11,2019,7,28,11,9,Thursday,80.78,0.0,Clear,sky is clear
13859,2019-07-11 10:00:00,2019-07-11,2019,7,28,11,10,Thursday,79.34,0.0,Clear,sky is clear
13860,2019-07-11 11:00:00,2019-07-11,2019,7,28,11,11,Thursday,78.42,0.0,Clear,sky is clear
13861,2019-07-11 12:00:00,2019-07-11,2019,7,28,11,12,Thursday,78.1,0.0,Clear,sky is clear
13862,2019-07-11 13:00:00,2019-07-11,2019,7,28,11,13,Thursday,78.3,0.0,Clear,sky is clear
13863,2019-07-11 14:00:00,2019-07-11,2019,7,28,11,14,Thursday,80.89,0.0,Clear,sky is clear
13864,2019-07-11 15:00:00,2019-07-11,2019,7,28,11,15,Thursday,83.75,0.0,Clear,sky is clear
13865,2019-07-11 16:00:00,2019-07-11,2019,7,28,11,16,Thursday,87.51,0.0,Clear,sky is clear
13866,2019-07-11 17:00:00,2019-07-11,2019,7,28,11,17,Thursday,91.65,0.0,Clear,sky is clear
13867,2019-07-11 18:00:00,2019-07-11,2019,7,28,11,18,Thursday,93.4,0.0,Clouds,few clouds
13868,2019-07-11 19:00:00,2019-07-11,2019,7,28,11,19,Thursday,94.48,0.0,Clouds,few clouds
13869,2019-07-11 20:00:00,2019-07-11,2019,7,28,11,20,Thursday,95.04,0.0,Clouds,few clouds
13870,2019-07-11 21:00:00,2019-07-11,2019,7,28,11,21,Thursday,95.67,0.0,Clouds,scattered clouds
13871,2019-07-11 22:00:00,2019-07-11,2019,7,28,11,22,Thursday,95.67,0.0,Clouds,scattered clouds
13872,2019-07-11 23:00:00,2019-07-11,2019,7,28,11,23,Thursday,94.75,0.0,Clear,sky is clear
13873,2019-07-12 00:00:00,2019-07-12,2019,7,28,12,0,Friday,92.68,0.0,Clear,sky is clear
13874,2019-07-12 01:00:00,2019-07-12,2019,7,28,12,1,Friday,91.44,0.0,Clear,sky is clear
13875,2019-07-12 02:00:00,2019-07-12,2019,7,28,12,2,Friday,90.25,0.0,Clear,sky is clear
13876,2019-07-12 03:00:00,2019-07-12,2019,7,28,12,3,Friday,88.83,0.0,Clear,sky is clear
13877,2019-07-12 04:00:00,2019-07-12,2019,7,28,12,4,Friday,88.41,0.0,Clear,sky is clear
13878,2019-07-12 05:00:00,2019-07-12,2019,7,28,12,5,Friday,87.12,0.0,Clear,sky is clear
13879,2019-07-12 06:00:00,2019-07-12,2019,7,28,12,6,Friday,85.98,0.0,Clear,sky is clear
13880,2019-07-12 07:00:00,2019-07-12,2019,7,28,12,7,Friday,85.01,0.0,Clear,sky is clear
13881,2019-07-12 08:00:00,2019-07-12,2019,7,28,12,8,Friday,84.15,0.0,Clear,sky is clear
13882,2019-07-12 09:00:00,2019-07-12,2019,7,28,12,9,Friday,83.68,0.0,Clouds,few clouds
13883,2019-07-12 10:00:00,2019-07-12,2019,7,28,12,10,Friday,82.58,0.0,Clear,sky is clear
13884,2019-07-12 11:00:00,2019-07-12,2019,7,28,12,11,Friday,82.44,0.0,Clear,sky is clear
13885,2019-07-12 12:00:00,2019-07-12,2019,7,28,12,12,Friday,82.08,0.0,Clear,sky is clear
13886,2019-07-12 13:00:00,2019-07-12,2019,7,28,12,13,Friday,83.97,0.0,Clear,sky is clear
13887,2019-07-12 14:00:00,2019-07-12,2019,7,28,12,14,Friday,85.91,0.0,Clear,sky is clear
13888,2019-07-12 15:00:00,2019-07-12,2019,7,28,12,15,Friday,88.47,0.0,Clear,sky is clear
13889,2019-07-12 16:00:00,2019-07-12,2019,7,28,12,16,Friday,90.16,0.0,Clear,sky is clear
13890,2019-07-12 17:00:00,2019-07-12,2019,7,28,12,17,Friday,92.57,0.0,Clear,sky is clear
13891,2019-07-12 18:00:00,2019-07-12,2019,7,28,12,18,Friday,94.14,0.0,Clear,sky is clear
13892,2019-07-12 19:00:00,2019-07-12,2019,7,28,12,19,Friday,95.77,0.0,Clear,sky is clear
13893,2019-07-12 20:00:00,2019-07-12,2019,7,28,12,20,Friday,96.42,0.0,Clear,sky is clear
13894,2019-07-12 21:00:00,2019-07-12,2019,7,28,12,21,Friday,96.31,0.0,Clouds,scattered clouds
13895,2019-07-12 22:00:00,2019-07-12,2019,7,28,12,22,Friday,95.65,0.0,Clear,sky is clear
13896,2019-07-12 23:00:00,2019-07-12,2019,7,28,12,23,Friday,94.06,0.0,Clear,sky is clear
13897,2019-07-13 00:00:00,2019-07-13,2019,7,28,13,0,Saturday,92.73,0.0,Clear,sky is clear
13898,2019-07-13 01:00:00,2019-07-13,2019,7,28,13,1,Saturday,90.88,0.0,Clear,sky is clear
13899,2019-07-13 02:00:00,2019-07-13,2019,7,28,13,2,Saturday,89.04,0.0,Clear,sky is clear
13900,2019-07-13 03:00:00,2019-07-13,2019,7,28,13,3,Saturday,87.73,0.0,Clouds,few clouds
13901,2019-07-13 04:00:00,2019-07-13,2019,7,28,13,4,Saturday,86.86,0.0,Clouds,scattered clouds
13902,2019-07-13 05:00:00,2019-07-13,2019,7,28,13,5,Saturday,86.04,0.0,Clouds,few clouds
13903,2019-07-13 06:00:00,2019-07-13,2019,7,28,13,6,Saturday,85.14,0.0,Clouds,few clouds
13904,2019-07-13 07:00:00,2019-07-13,2019,7,28,13,7,Saturday,83.8,0.0,Clear,sky is clear
13905,2019-07-13 08:00:00,2019-07-13,2019,7,28,13,8,Saturday,82.45,0.0,Clear,sky is clear
13906,2019-07-13 09:00:00,2019-07-13,2019,7,28,13,9,Saturday,81.68,0.0,Clear,sky is clear
13907,2019-07-13 10:00:00,2019-07-13,2019,7,28,13,10,Saturday,81.07,0.0,Clear,sky is clear
13908,2019-07-13 11:00:00,2019-07-13,2019,7,28,13,11,Saturday,80.47,0.0,Clouds,few clouds
13909,2019-07-13 12:00:00,2019-07-13,2019,7,28,13,12,Saturday,80.15,0.0,Clear,sky is clear
13910,2019-07-13 13:00:00,2019-07-13,2019,7,28,13,13,Saturday,81.63,0.0,Clear,sky is clear
13911,2019-07-13 14:00:00,2019-07-13,2019,7,28,13,14,Saturday,83.68,0.0,Clear,sky is clear
13912,2019-07-13 15:00:00,2019-07-13,2019,7,28,13,15,Saturday,86.65,0.0,Clear,sky is clear
13913,2019-07-13 16:00:00,2019-07-13,2019,7,28,13,16,Saturday,88.86,0.0,Clouds,scattered clouds
13914,2019-07-13 17:00:00,2019-07-13,2019,7,28,13,17,Saturday,90.09,0.0,Clouds,scattered clouds
13915,2019-07-13 18:00:00,2019-07-13,2019,7,28,13,18,Saturday,90.9,0.0,Clouds,scattered clouds
13916,2019-07-13 19:00:00,2019-07-13,2019,7,28,13,19,Saturday,89.42,0.0,Clouds,overcast clouds
13917,2019-07-13 20:00:00,2019-07-13,2019,7,28,13,20,Saturday,89.28,0.0,Clouds,overcast clouds
13918,2019-07-13 21:00:00,2019-07-13,2019,7,28,13,21,Saturday,90.37,0.0,Clouds,broken clouds
13919,2019-07-13 22:00:00,2019-07-13,2019,7,28,13,22,Saturday,91.29,0.0,Clouds,few clouds
13920,2019-07-13 23:00:00,2019-07-13,2019,7,28,13,23,Saturday,90.45,0.0,Clouds,broken clouds
13921,2019-07-14 00:00:00,2019-07-14,2019,7,28,14,0,Sunday,82.81,0.2,Rain,light rain
13922,2019-07-14 01:00:00,2019-07-14,2019,7,28,14,1,Sunday,81.84,0.2,Rain,light rain
13923,2019-07-14 02:00:00,2019-07-14,2019,7,28,14,2,Sunday,81.16,0.0,Clouds,broken clouds
13924,2019-07-14 03:00:00,2019-07-14,2019,7,28,14,3,Sunday,80.78,0.0,Clear,sky is clear
13925,2019-07-14 04:00:00,2019-07-14,2019,7,28,14,4,Sunday,81.05,0.0,Clear,sky is clear
13926,2019-07-14 05:00:00,2019-07-14,2019,7,28,14,5,Sunday,80.42,0.0,Clouds,broken clouds
13927,2019-07-14 06:00:00,2019-07-14,2019,7,28,14,6,Sunday,79.7,0.0,Clear,sky is clear
13928,2019-07-14 07:00:00,2019-07-14,2019,7,28,14,7,Sunday,78.94,0.0,Clear,sky is clear
13929,2019-07-14 08:00:00,2019-07-14,2019,7,28,14,8,Sunday,78.28,0.0,Clear,sky is clear
13930,2019-07-14 09:00:00,2019-07-14,2019,7,28,14,9,Sunday,77.9,0.0,Clear,sky is clear
13931,2019-07-14 10:00:00,2019-07-14,2019,7,28,14,10,Sunday,78.13,0.0,Clouds,overcast clouds
13932,2019-07-14 11:00:00,2019-07-14,2019,7,28,14,11,Sunday,78.58,0.0,Clouds,overcast clouds
13933,2019-07-14 12:00:00,2019-07-14,2019,7,28,14,12,Sunday,78.15,0.0,Clouds,few clouds
13934,2019-07-14 13:00:00,2019-07-14,2019,7,28,14,13,Sunday,78.87,0.0,Clear,sky is clear
13935,2019-07-14 14:00:00,2019-07-14,2019,7,28,14,14,Sunday,81.37,0.0,Clear,sky is clear
13936,2019-07-14 15:00:00,2019-07-14,2019,7,28,14,15,Sunday,83.95,0.0,Clear,sky is clear
13937,2019-07-14 16:00:00,2019-07-14,2019,7,28,14,16,Sunday,85.95,0.0,Clouds,scattered clouds
13938,2019-07-14 17:00:00,2019-07-14,2019,7,28,14,17,Sunday,87.93,0.0,Clouds,broken clouds
13939,2019-07-14 18:00:00,2019-07-14,2019,7,28,14,18,Sunday,89.15,0.0,Clouds,few clouds
13940,2019-07-14 19:00:00,2019-07-14,2019,7,28,14,19,Sunday,89.82,0.0,Clouds,broken clouds
13941,2019-07-14 20:00:00,2019-07-14,2019,7,28,14,20,Sunday,90.61,0.0,Clouds,broken clouds
13942,2019-07-14 21:00:00,2019-07-14,2019,7,28,14,21,Sunday,91.38,0.0,Clouds,broken clouds
13943,2019-07-14 22:00:00,2019-07-14,2019,7,28,14,22,Sunday,91.54,0.0,Clouds,broken clouds
13944,2019-07-14 23:00:00,2019-07-14,2019,7,28,14,23,Sunday,91.2,0.0,Clouds,scattered clouds
13945,2019-07-15 00:00:00,2019-07-15,2019,7,29,15,0,Monday,89.08,0.0,Clouds,broken clouds
13946,2019-07-15 01:00:00,2019-07-15,2019,7,29,15,1,Monday,85.68,0.0,Clouds,broken clouds
13947,2019-07-15 02:00:00,2019-07-15,2019,7,29,15,2,Monday,83.98,0.0,Clouds,few clouds
13948,2019-07-15 03:00:00,2019-07-15,2019,7,29,15,3,Monday,82.99,0.0,Clouds,broken clouds
13949,2019-07-15 04:00:00,2019-07-15,2019,7,29,15,4,Monday,82.71,0.0,Clouds,overcast clouds
13950,2019-07-15 05:00:00,2019-07-15,2019,7,29,15,5,Monday,82.31,0.0,Clouds,broken clouds
13951,2019-07-15 06:00:00,2019-07-15,2019,7,29,15,6,Monday,82.58,0.0,Mist,mist
13952,2019-07-15 07:00:00,2019-07-15,2019,7,29,15,7,Monday,82.47,0.0,Mist,mist
13953,2019-07-15 08:00:00,2019-07-15,2019,7,29,15,8,Monday,82.17,0.0,Mist,mist
13954,2019-07-15 09:00:00,2019-07-15,2019,7,29,15,9,Monday,82.02,0.0,Mist,mist
13955,2019-07-15 10:00:00,2019-07-15,2019,7,29,15,10,Monday,82.08,0.0,Mist,mist
13956,2019-07-15 11:00:00,2019-07-15,2019,7,29,15,11,Monday,81.79,0.0,Mist,mist
13957,2019-07-15 12:00:00,2019-07-15,2019,7,29,15,12,Monday,81.72,0.0,Mist,mist
13958,2019-07-15 13:00:00,2019-07-15,2019,7,29,15,13,Monday,82.56,0.0,Mist,mist
13959,2019-07-15 14:00:00,2019-07-15,2019,7,29,15,14,Monday,84.24,0.0,Haze,haze
13960,2019-07-15 15:00:00,2019-07-15,2019,7,29,15,15,Monday,85.93,0.0,Haze,haze
13961,2019-07-15 16:00:00,2019-07-15,2019,7,29,15,16,Monday,88.12,0.0,Clouds,broken clouds
13962,2019-07-15 17:00:00,2019-07-15,2019,7,29,15,17,Monday,90.25,0.0,Clouds,few clouds
13963,2019-07-15 18:00:00,2019-07-15,2019,7,29,15,18,Monday,88.23,0.0,Clouds,few clouds
13964,2019-07-15 19:00:00,2019-07-15,2019,7,29,15,19,Monday,90.05,0.0,Clear,sky is clear
13965,2019-07-15 20:00:00,2019-07-15,2019,7,29,15,20,Monday,92.17,0.0,Clear,sky is clear
13966,2019-07-15 21:00:00,2019-07-15,2019,7,29,15,21,Monday,91.04,0.0,Clear,sky is clear
13967,2019-07-15 22:00:00,2019-07-15,2019,7,29,15,22,Monday,90.68,0.0,Clear,sky is clear
13968,2019-07-15 23:00:00,2019-07-15,2019,7,29,15,23,Monday,89.65,0.0,Clouds,few clouds
13969,2019-07-16 00:00:00,2019-07-16,2019,7,29,16,0,Tuesday,88.5,0.25,Rain,light rain
13970,2019-07-16 01:00:00,2019-07-16,2019,7,29,16,1,Tuesday,86.81,0.0,Clear,sky is clear
13971,2019-07-16 02:00:00,2019-07-16,2019,7,29,16,2,Tuesday,84.99,0.0,Clear,sky is clear
13972,2019-07-16 03:00:00,2019-07-16,2019,7,29,16,3,Tuesday,83.98,0.0,Clear,sky is clear
13973,2019-07-16 04:00:00,2019-07-16,2019,7,29,16,4,Tuesday,83.03,0.0,Clear,sky is clear
13974,2019-07-16 05:00:00,2019-07-16,2019,7,29,16,5,Tuesday,82.53,0.0,Clear,sky is clear
13975,2019-07-16 06:00:00,2019-07-16,2019,7,29,16,6,Tuesday,81.81,0.0,Clear,sky is clear
13976,2019-07-16 07:00:00,2019-07-16,2019,7,29,16,7,Tuesday,81.5,0.0,Clear,sky is clear
13977,2019-07-16 08:00:00,2019-07-16,2019,7,29,16,8,Tuesday,80.76,0.0,Clear,sky is clear
13978,2019-07-16 09:00:00,2019-07-16,2019,7,29,16,9,Tuesday,80.78,0.0,Clouds,scattered clouds
13979,2019-07-16 10:00:00,2019-07-16,2019,7,29,16,10,Tuesday,80.71,0.0,Clouds,few clouds
13980,2019-07-16 11:00:00,2019-07-16,2019,7,29,16,11,Tuesday,80.94,0.0,Clouds,few clouds
13981,2019-07-16 12:00:00,2019-07-16,2019,7,29,16,12,Tuesday,81.09,0.0,Mist,mist
13982,2019-07-16 13:00:00,2019-07-16,2019,7,29,16,13,Tuesday,82.8,0.0,Haze,haze
13983,2019-07-16 14:00:00,2019-07-16,2019,7,29,16,14,Tuesday,85.37,0.0,Clouds,broken clouds
13984,2019-07-16 15:00:00,2019-07-16,2019,7,29,16,15,Tuesday,88.12,0.0,Clouds,broken clouds
13985,2019-07-16 16:00:00,2019-07-16,2019,7,29,16,16,Tuesday,90.68,0.0,Clouds,broken clouds
13986,2019-07-16 17:00:00,2019-07-16,2019,7,29,16,17,Tuesday,92.34,0.0,Clouds,scattered clouds
13987,2019-07-16 18:00:00,2019-07-16,2019,7,29,16,18,Tuesday,93.63,0.0,Clouds,scattered clouds
13988,2019-07-16 19:00:00,2019-07-16,2019,7,29,16,19,Tuesday,93.94,0.0,Clouds,broken clouds
13989,2019-07-16 20:00:00,2019-07-16,2019,7,29,16,20,Tuesday,93.18,0.0,Clouds,few clouds
13990,2019-07-16 21:00:00,2019-07-16,2019,7,29,16,21,Tuesday,91.65,0.0,Clouds,few clouds
13991,2019-07-16 22:00:00,2019-07-16,2019,7,29,16,22,Tuesday,90.91,0.0,Clouds,scattered clouds
13992,2019-07-16 23:00:00,2019-07-16,2019,7,29,16,23,Tuesday,89.55,0.0,Clear,sky is clear
13993,2019-07-17 00:00:00,2019-07-17,2019,7,29,17,0,Wednesday,88.21,0.0,Clear,sky is clear
13994,2019-07-17 01:00:00,2019-07-17,2019,7,29,17,1,Wednesday,86.4,0.0,Clear,sky is clear
13995,2019-07-17 02:00:00,2019-07-17,2019,7,29,17,2,Wednesday,84.72,0.0,Clear,sky is clear
13996,2019-07-17 03:00:00,2019-07-17,2019,7,29,17,3,Wednesday,83.46,0.0,Clear,sky is clear
13997,2019-07-17 04:00:00,2019-07-17,2019,7,29,17,4,Wednesday,82.8,0.0,Clear,sky is clear
13998,2019-07-17 05:00:00,2019-07-17,2019,7,29,17,5,Wednesday,82.29,0.0,Clear,sky is clear
13999,2019-07-17 06:00:00,2019-07-17,2019,7,29,17,6,Wednesday,81.43,0.0,Clear,sky is clear
14000,2019-07-17 07:00:00,2019-07-17,2019,7,29,17,7,Wednesday,81.41,0.0,Clear,sky is clear
14001,2019-07-17 08:00:00,2019-07-17,2019,7,29,17,8,Wednesday,81.0,0.0,Clear,sky is clear
14002,2019-07-17 09:00:00,2019-07-17,2019,7,29,17,9,Wednesday,80.69,0.0,Clouds,few clouds
14003,2019-07-17 10:00:00,2019-07-17,2019,7,29,17,10,Wednesday,80.6,0.0,Clear,sky is clear
14004,2019-07-17 11:00:00,2019-07-17,2019,7,29,17,11,Wednesday,79.97,0.0,Clouds,few clouds
14005,2019-07-17 12:00:00,2019-07-17,2019,7,29,17,12,Wednesday,79.99,0.0,Mist,mist
14006,2019-07-17 13:00:00,2019-07-17,2019,7,29,17,13,Wednesday,82.06,0.0,Clear,sky is clear
14007,2019-07-17 14:00:00,2019-07-17,2019,7,29,17,14,Wednesday,85.06,0.0,Clouds,few clouds
14008,2019-07-17 15:00:00,2019-07-17,2019,7,29,17,15,Wednesday,87.78,0.0,Clouds,broken clouds
14009,2019-07-17 16:00:00,2019-07-17,2019,7,29,17,16,Wednesday,90.27,0.0,Clouds,few clouds
14010,2019-07-17 17:00:00,2019-07-17,2019,7,29,17,17,Wednesday,92.05,0.0,Clouds,broken clouds
14011,2019-07-17 18:00:00,2019-07-17,2019,7,29,17,18,Wednesday,92.82,0.0,Clouds,broken clouds
14012,2019-07-17 19:00:00,2019-07-17,2019,7,29,17,19,Wednesday,93.67,0.0,Clouds,broken clouds
14013,2019-07-17 20:00:00,2019-07-17,2019,7,29,17,20,Wednesday,92.86,0.51,Rain,light rain
14014,2019-07-17 21:00:00,2019-07-17,2019,7,29,17,21,Wednesday,92.73,1.52,Rain,moderate rain
14015,2019-07-17 22:00:00,2019-07-17,2019,7,29,17,22,Wednesday,92.48,0.0,Clouds,scattered clouds
14016,2019-07-17 23:00:00,2019-07-17,2019,7,29,17,23,Wednesday,91.65,0.0,Clouds,few clouds
14017,2019-07-18 00:00:00,2019-07-18,2019,7,29,18,0,Thursday,90.0,0.0,Clear,sky is clear
14018,2019-07-18 01:00:00,2019-07-18,2019,7,29,18,1,Thursday,87.53,0.0,Clear,sky is clear
14019,2019-07-18 02:00:00,2019-07-18,2019,7,29,18,2,Thursday,85.24,0.0,Clear,sky is clear
14020,2019-07-18 03:00:00,2019-07-18,2019,7,29,18,3,Thursday,83.79,0.0,Clear,sky is clear
14021,2019-07-18 04:00:00,2019-07-18,2019,7,29,18,4,Thursday,82.65,0.0,Clear,sky is clear
14022,2019-07-18 05:00:00,2019-07-18,2019,7,29,18,5,Thursday,82.22,0.0,Clear,sky is clear
14023,2019-07-18 06:00:00,2019-07-18,2019,7,29,18,6,Thursday,81.66,0.0,Clear,sky is clear
14024,2019-07-18 07:00:00,2019-07-18,2019,7,29,18,7,Thursday,80.92,0.0,Clouds,few clouds
14025,2019-07-18 08:00:00,2019-07-18,2019,7,29,18,8,Thursday,80.06,0.0,Clouds,few clouds
14026,2019-07-18 09:00:00,2019-07-18,2019,7,29,18,9,Thursday,79.63,0.0,Clouds,scattered clouds
14027,2019-07-18 10:00:00,2019-07-18,2019,7,29,18,10,Thursday,79.2,0.0,Clouds,few clouds
14028,2019-07-18 11:00:00,2019-07-18,2019,7,29,18,11,Thursday,79.14,0.0,Clear,sky is clear
14029,2019-07-18 12:00:00,2019-07-18,2019,7,29,18,12,Thursday,79.29,0.0,Clear,sky is clear
14030,2019-07-18 13:00:00,2019-07-18,2019,7,29,18,13,Thursday,81.81,0.0,Clear,sky is clear
14031,2019-07-18 14:00:00,2019-07-18,2019,7,29,18,14,Thursday,84.96,0.0,Clouds,scattered clouds
14032,2019-07-18 15:00:00,2019-07-18,2019,7,29,18,15,Thursday,87.24,0.0,Clouds,broken clouds
14033,2019-07-18 16:00:00,2019-07-18,2019,7,29,18,16,Thursday,89.56,0.0,Clouds,scattered clouds
14034,2019-07-18 17:00:00,2019-07-18,2019,7,29,18,17,Thursday,91.85,0.0,Clouds,few clouds
14035,2019-07-18 18:00:00,2019-07-18,2019,7,29,18,18,Thursday,93.0,0.0,Clouds,few clouds
14036,2019-07-18 19:00:00,2019-07-18,2019,7,29,18,19,Thursday,93.45,0.0,Clouds,scattered clouds
14037,2019-07-18 20:00:00,2019-07-18,2019,7,29,18,20,Thursday,94.39,0.0,Clouds,scattered clouds
14038,2019-07-18 21:00:00,2019-07-18,2019,7,29,18,21,Thursday,94.08,0.0,Clouds,broken clouds
14039,2019-07-18 22:00:00,2019-07-18,2019,7,29,18,22,Thursday,93.33,0.0,Clouds,scattered clouds
14040,2019-07-18 23:00:00,2019-07-18,2019,7,29,18,23,Thursday,91.63,0.0,Clouds,scattered clouds
14041,2019-07-19 00:00:00,2019-07-19,2019,7,29,19,0,Friday,90.16,0.0,Clear,sky is clear
14042,2019-07-19 01:00:00,2019-07-19,2019,7,29,19,1,Friday,87.76,0.0,Clear,sky is clear
14043,2019-07-19 02:00:00,2019-07-19,2019,7,29,19,2,Friday,85.53,0.0,Clear,sky is clear
14044,2019-07-19 03:00:00,2019-07-19,2019,7,29,19,3,Friday,84.04,0.0,Clear,sky is clear
14045,2019-07-19 04:00:00,2019-07-19,2019,7,29,19,4,Friday,82.71,0.0,Clear,sky is clear
14046,2019-07-19 05:00:00,2019-07-19,2019,7,29,19,5,Friday,81.86,0.0,Clear,sky is clear
14047,2019-07-19 06:00:00,2019-07-19,2019,7,29,19,6,Friday,80.89,0.0,Clear,sky is clear
14048,2019-07-19 07:00:00,2019-07-19,2019,7,29,19,7,Friday,80.44,0.0,Clear,sky is clear
14049,2019-07-19 08:00:00,2019-07-19,2019,7,29,19,8,Friday,80.02,0.0,Clear,sky is clear
14050,2019-07-19 09:00:00,2019-07-19,2019,7,29,19,9,Friday,79.63,0.0,Clear,sky is clear
14051,2019-07-19 10:00:00,2019-07-19,2019,7,29,19,10,Friday,78.94,0.0,Clear,sky is clear
14052,2019-07-19 11:00:00,2019-07-19,2019,7,29,19,11,Friday,78.84,0.0,Clear,sky is clear
14053,2019-07-19 12:00:00,2019-07-19,2019,7,29,19,12,Friday,78.98,0.0,Clear,sky is clear
14054,2019-07-19 13:00:00,2019-07-19,2019,7,29,19,13,Friday,81.19,0.0,Clear,sky is clear
14055,2019-07-19 14:00:00,2019-07-19,2019,7,29,19,14,Friday,84.65,0.0,Clouds,few clouds
14056,2019-07-19 15:00:00,2019-07-19,2019,7,29,19,15,Friday,87.1,0.0,Clouds,scattered clouds
14057,2019-07-19 16:00:00,2019-07-19,2019,7,29,19,16,Friday,89.8,0.0,Clouds,scattered clouds
14058,2019-07-19 17:00:00,2019-07-19,2019,7,29,19,17,Friday,91.51,0.0,Haze,haze
14059,2019-07-19 18:00:00,2019-07-19,2019,7,29,19,18,Friday,93.11,0.0,Clouds,scattered clouds
14060,2019-07-19 19:00:00,2019-07-19,2019,7,29,19,19,Friday,93.81,0.0,Clouds,few clouds
14061,2019-07-19 20:00:00,2019-07-19,2019,7,29,19,20,Friday,93.33,0.0,Clouds,broken clouds
14062,2019-07-19 21:00:00,2019-07-19,2019,7,29,19,21,Friday,93.06,0.51,Rain,light rain
14063,2019-07-19 22:00:00,2019-07-19,2019,7,29,19,22,Friday,92.37,0.28,Rain,light rain
14064,2019-07-19 23:00:00,2019-07-19,2019,7,29,19,23,Friday,91.38,0.0,Clouds,few clouds
14065,2019-07-20 00:00:00,2019-07-20,2019,7,29,20,0,Saturday,89.65,0.0,Clouds,few clouds
14066,2019-07-20 01:00:00,2019-07-20,2019,7,29,20,1,Saturday,87.73,0.0,Clear,sky is clear
14067,2019-07-20 02:00:00,2019-07-20,2019,7,29,20,2,Saturday,85.33,0.0,Clear,sky is clear
14068,2019-07-20 03:00:00,2019-07-20,2019,7,29,20,3,Saturday,84.09,0.0,Clear,sky is clear
14069,2019-07-20 04:00:00,2019-07-20,2019,7,29,20,4,Saturday,83.14,0.0,Clear,sky is clear
14070,2019-07-20 05:00:00,2019-07-20,2019,7,29,20,5,Saturday,82.29,0.0,Clear,sky is clear
14071,2019-07-20 06:00:00,2019-07-20,2019,7,29,20,6,Saturday,81.63,0.0,Clear,sky is clear
14072,2019-07-20 07:00:00,2019-07-20,2019,7,29,20,7,Saturday,81.03,0.0,Clear,sky is clear
14073,2019-07-20 08:00:00,2019-07-20,2019,7,29,20,8,Saturday,80.62,0.0,Clear,sky is clear
14074,2019-07-20 09:00:00,2019-07-20,2019,7,29,20,9,Saturday,80.04,0.0,Clear,sky is clear
14075,2019-07-20 10:00:00,2019-07-20,2019,7,29,20,10,Saturday,79.68,0.0,Clear,sky is clear
14076,2019-07-20 11:00:00,2019-07-20,2019,7,29,20,11,Saturday,79.14,0.0,Clear,sky is clear
14077,2019-07-20 12:00:00,2019-07-20,2019,7,29,20,12,Saturday,78.89,0.0,Clear,sky is clear
14078,2019-07-20 13:00:00,2019-07-20,2019,7,29,20,13,Saturday,81.45,0.0,Clear,sky is clear
14079,2019-07-20 14:00:00,2019-07-20,2019,7,29,20,14,Saturday,84.99,0.0,Clear,sky is clear
14080,2019-07-20 15:00:00,2019-07-20,2019,7,29,20,15,Saturday,87.76,0.0,Clouds,broken clouds
14081,2019-07-20 16:00:00,2019-07-20,2019,7,29,20,16,Saturday,90.5,0.0,Clear,sky is clear
14082,2019-07-20 17:00:00,2019-07-20,2019,7,29,20,17,Saturday,92.28,0.0,Clouds,scattered clouds
14083,2019-07-20 18:00:00,2019-07-20,2019,7,29,20,18,Saturday,94.01,0.0,Clouds,scattered clouds
14084,2019-07-20 19:00:00,2019-07-20,2019,7,29,20,19,Saturday,94.69,0.0,Clouds,scattered clouds
14085,2019-07-20 20:00:00,2019-07-20,2019,7,29,20,20,Saturday,94.5,0.0,Clouds,broken clouds
14086,2019-07-20 21:00:00,2019-07-20,2019,7,29,20,21,Saturday,93.78,0.0,Clouds,broken clouds
14087,2019-07-20 22:00:00,2019-07-20,2019,7,29,20,22,Saturday,92.91,0.0,Clouds,broken clouds
14088,2019-07-20 23:00:00,2019-07-20,2019,7,29,20,23,Saturday,91.33,0.0,Clouds,broken clouds
14089,2019-07-21 00:00:00,2019-07-21,2019,7,29,21,0,Sunday,89.76,0.0,Clear,sky is clear
14090,2019-07-21 01:00:00,2019-07-21,2019,7,29,21,1,Sunday,87.75,0.0,Clear,sky is clear
14091,2019-07-21 02:00:00,2019-07-21,2019,7,29,21,2,Sunday,86.04,0.0,Clear,sky is clear
14092,2019-07-21 03:00:00,2019-07-21,2019,7,29,21,3,Sunday,84.43,0.0,Clear,sky is clear
14093,2019-07-21 04:00:00,2019-07-21,2019,7,29,21,4,Sunday,83.55,0.0,Clear,sky is clear
14094,2019-07-21 05:00:00,2019-07-21,2019,7,29,21,5,Sunday,82.58,0.0,Clear,sky is clear
14095,2019-07-21 06:00:00,2019-07-21,2019,7,29,21,6,Sunday,82.0,0.0,Clear,sky is clear
14096,2019-07-21 07:00:00,2019-07-21,2019,7,29,21,7,Sunday,81.59,0.0,Clear,sky is clear
14097,2019-07-21 08:00:00,2019-07-21,2019,7,29,21,8,Sunday,81.14,0.0,Clear,sky is clear
14098,2019-07-21 09:00:00,2019-07-21,2019,7,29,21,9,Sunday,80.73,0.0,Clear,sky is clear
